측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
708 전포동,2016,10,6,6,0.3,0.011,14,12,20.6,127.1,4.3,0
708 전포동,2016,10,6,7,0.3,0.01,20,15,20.2,126.9,3.5,0
708 전포동,2016,10,6,8,0.3,0.013,20,17,20.2,126.8,3.9,0
708 전포동,2016,10,6,9,0.3,0.017,27,22,20.2,127.6,3.2,0
708 전포동,2016,10,6,10,0.2,0.018,35,24,21.2,128.1,4,0
708 전포동,2016,10,6,11,0.1,0.015,38,19,22.1,128.6,4.2,0
708 전포동,2016,10,6,12,0.1,0.016,42,24,23.4,130.5,4,0
708 전포동,2016,10,6,13,0.3,0.015,43,17,24,127.8,3.6,0
708 전포동,2016,10,6,14,0.3,0.013,29,24,22.2,124.7,3.6,0
708 전포동,2016,10,6,15,0.4,0.014,35,25,21.6,127.9,2.9,0
708 전포동,2016,10,6,16,0.3,0.015,50,29,21.2,127.8,3.4,0
708 전포동,2016,10,6,17,0.3,0.012,36,26,21.1,122.2,2.7,0
708 전포동,2016,10,6,18,0.3,0.012,42,24,19.9,123.8,2.8,0
708 전포동,2016,10,6,19,0.3,0.015,36,28,20,123,2.7,0
708 전포동,2016,10,6,20,0.4,0.017,35,23,19.7,117.4,1.5,0
708 전포동,2016,10,6,21,0.3,0.009,41,26,19.7,115.4,1.2,0
708 전포동,2016,10,6,22,0.3,0.007,35,20,19.4,115.6,1.3,0
708 전포동,2016,10,6,23,0.3,0.006,22,15,18.1,110.8,1.1,1.5
708 전포동,2016,10,6,24,0.2,0.004,15,12,18,86.6,0.9,0
708 전포동,2016,10,7,1,0.2,0.004,15,9,18.1,0,0.3,0.5
708 전포동,2016,10,7,2,0.2,0.004,21,8,17.9,64.8,0.7,0
708 전포동,2016,10,7,3,0.2,0.003,24,11,18.3,92.6,0.7,0
708 전포동,2016,10,7,4,0.2,0.003,24,15,17.9,325,0.8,9.5
708 전포동,2016,10,7,5,0.2,0.003,23,14,17.8,297.4,0.5,2.5
708 전포동,2016,10,7,6,0.2,0.004,21,12,17.7,273.4,1.1,3.5
708 전포동,2016,10,7,7,0.2,0.005,20,17,17.8,263.8,1.5,7
708 전포동,2016,10,7,8,0.2,0.007,22,12,18.1,119.4,1.1,8
708 전포동,2016,10,7,9,0.2,0.008,20,10,18.7,286.7,0.7,0
708 전포동,2016,10,7,10,0.2,0.007,24,12,18.8,242,1.3,1.5
708 전포동,2016,10,7,11,0.2,0.006,26,11,20.8,291.8,2.8,0
708 전포동,2016,10,7,12,0.2,0.007,23,7,21.1,292.5,3,0
708 전포동,2016,10,7,13,0.3,0.007,25,9,20.7,275.4,1.9,0.5
708 전포동,2016,10,7,14,0.3,0.007,22,12,20.5,271.1,2.4,0
708 전포동,2016,10,7,15,0.3,0.009,31,8,20.7,273.1,2.2,0
708 전포동,2016,10,7,16,0.3,0.009,32,13,20.4,273.8,1.7,1
708 전포동,2016,10,7,17,0.3,0.013,26,13,20.1,277.7,1.9,0.5
708 전포동,2016,10,7,18,0.3,0.016,33,16,19.8,282.2,1.6,1
708 전포동,2016,10,7,19,0.3,0.017,27,14,19.8,278.3,1.6,2
708 전포동,2016,10,7,20,0.3,0.017,22,15,19.4,295.6,0.7,0
708 전포동,2016,10,7,21,0.3,0.021,26,11,17.8,338.2,1,0
708 전포동,2016,10,7,22,0.3,0.021,32,19,17.8,276,1.1,0
708 전포동,2016,10,7,23,0.3,0.019,35,28,17.2,293.2,1.3,0
708 전포동,2016,10,7,24,0.3,0.02,22,18,16.8,308.8,1.1,0
708 전포동,2016,10,8,1,0.3,0.014,31,15,16.3,287.1,1.4,0
708 전포동,2016,10,8,2,0.3,0.012,26,15,14.3,332.9,1.1,0
708 전포동,2016,10,8,3,0.4,0.017,21,15,13.7,308.1,0.9,0
708 전포동,2016,10,8,4,0.4,0.019,16,16,12.7,340.6,0.7,0
708 전포동,2016,10,8,5,0.4,0.018,20,18,12.3,318.5,1.4,0
708 전포동,2016,10,8,6,0.4,0.019,점검,15,12.3,336.8,1,0
708 전포동,2016,10,8,7,0.4,0.022,18,13,12.8,313,1,0
708 전포동,2016,10,8,8,0.4,0.019,12,11,12,300.4,1.3,0
708 전포동,2016,10,8,9,0.4,0.02,24,21,12.1,359.5,0.7,0
708 전포동,2016,10,8,10,0.4,0.022,29,19,14.5,277.5,1.3,0
708 전포동,2016,10,8,11,0.4,0.021,27,16,15.7,247.3,1.7,0
708 전포동,2016,10,8,12,0.4,0.019,28,20,16.8,282.4,2,0
708 전포동,2016,10,8,13,0.4,0.02,20,21,18.7,252.6,1.2,0
708 전포동,2016,10,8,14,0.4,0.021,26,19,19.7,133.9,2.3,0
708 전포동,2016,10,8,15,0.3,0.017,16,15,20.5,130.5,3.1,0
708 전포동,2016,10,8,16,0.3,0.017,18,13,20.9,127.5,2.1,0
708 전포동,2016,10,8,17,0.3,0.02,12,12,20.1,133.8,2.8,0
708 전포동,2016,10,8,18,0.4,0.023,점검,13,18.7,126.2,3.4,0
708 전포동,2016,10,8,19,0.3,0.017,13,9,17.3,120.4,2.3,0
708 전포동,2016,10,8,20,0.3,0.027,17,7,16.2,125.3,2.1,0
708 전포동,2016,10,8,21,0.3,0.025,23,23,15.5,114.9,1.1,0
708 전포동,2016,10,8,22,0.3,0.029,37,27,14.9,112.6,1.6,0
708 전포동,2016,10,8,23,0.2,0.016,39,30,14.6,109.1,1.3,0
708 전포동,2016,10,8,24,0.2,0.01,27,21,12.9,325.6,1,0
708 전포동,2016,10,9,1,0.2,0.007,24,20,12.7,306.1,1.2,0
708 전포동,2016,10,9,2,0.2,0.006,19,14,12.1,319.5,1.3,0
708 전포동,2016,10,9,3,0.2,0.006,24,15,11.5,329.5,1.2,0
708 전포동,2016,10,9,4,0.2,0.005,26,15,11.9,300.4,1.2,0
708 전포동,2016,10,9,5,0.2,0.006,23,12,12,302.2,0.8,0
708 전포동,2016,10,9,6,0.2,0.007,14,13,11.8,316.6,1.1,0
708 전포동,2016,10,9,7,0.1,0.012,15,11,11.6,314.7,1.2,0
708 전포동,2016,10,9,8,0.1,0.01,17,12,11.7,306.6,1.6,0
708 전포동,2016,10,9,9,0.2,0.01,17,14,12.2,291.3,1.2,0
708 전포동,2016,10,9,10,0.2,0.011,15,12,13.4,292.9,1.2,0
708 전포동,2016,10,9,11,0.2,0.008,22,15,15.5,279,0.8,0
708 전포동,2016,10,9,12,0.2,0.008,16,12,18.8,136.3,2,0
708 전포동,2016,10,9,13,0.3,0.007,15,11,19.3,130.7,2.8,0
708 전포동,2016,10,9,14,0.3,0.009,18,11,20.7,131.5,3.7,0
708 전포동,2016,10,9,15,0.4,0.009,25,17,19.6,125.7,3.2,0
708 전포동,2016,10,9,16,0.4,0.008,29,15,19.6,125.7,3,0
708 전포동,2016,10,9,17,0.3,0.009,29,13,18.7,120.4,2.5,0
708 전포동,2016,10,9,18,0.3,0.012,26,10,18,118.5,2.2,0
708 전포동,2016,10,9,19,0.3,0.012,19,12,17.6,129.2,3.1,0
708 전포동,2016,10,9,20,0.3,0.011,19,13,17,117.6,1.5,0
708 전포동,2016,10,9,21,0.3,0.013,17,15,16.6,78.1,0.9,0
708 전포동,2016,10,9,22,0.3,0.013,18,12,16.1,0,0.4,0
708 전포동,2016,10,9,23,0.3,0.012,22,12,15.8,48.1,0.6,0
708 전포동,2016,10,9,24,0.3,0.011,15,10,15.7,98.4,0.7,0
708 전포동,2016,10,10,1,0.3,0.016,17,8,15.8,110.9,0.7,0
708 전포동,2016,10,10,2,0.4,0.02,14,12,15,0,0.3,0
708 전포동,2016,10,10,3,0.4,0.019,16,11,14.4,331.8,0.8,0
708 전포동,2016,10,10,4,0.4,0.015,17,18,14,339.4,0.9,0
708 전포동,2016,10,10,5,0.4,0.018,13,10,14,0,0.4,0
708 전포동,2016,10,10,6,0.4,0.02,18,11,13.9,313.9,1.1,0
708 전포동,2016,10,10,7,0.4,0.021,17,11,13.9,302.4,1.2,0
708 전포동,2016,10,10,8,0.4,0.021,17,14,13.8,311.7,0.8,0
708 전포동,2016,10,10,9,0.4,0.022,24,14,14.1,308.5,1.1,0
708 전포동,2016,10,10,10,0.3,0.018,30,15,15.1,309.4,0.6,0
708 전포동,2016,10,10,11,0.3,0.015,22,12,15.8,287.9,0.7,0
708 전포동,2016,10,10,12,0.3,0.012,37,13,17.5,0,0.4,0
708 전포동,2016,10,10,13,0.3,0.009,27,14,17.8,0,0.3,0
708 전포동,2016,10,10,14,0.3,0.008,23,11,18.2,307.6,1.1,0
708 전포동,2016,10,10,15,0.3,0.008,26,10,18.8,356.5,1,0
708 전포동,2016,10,10,16,0.3,0.01,25,10,19.4,130.4,1.5,0
708 전포동,2016,10,10,17,0.3,0.012,19,11,19,280.6,0.7,0
708 전포동,2016,10,10,18,0.3,0.013,21,10,18.1,0,0.4,0
708 전포동,2016,10,10,19,0.3,0.016,12,9,17.6,351.8,1.3,0
708 전포동,2016,10,10,20,0.3,0.021,24,12,15.6,4.7,0.7,0
708 전포동,2016,10,10,21,0.3,0.02,25,11,15.5,353.6,0.9,0
708 전포동,2016,10,10,22,0.3,0.018,28,13,14.8,297.6,1,0
708 전포동,2016,10,10,23,0.3,0.02,23,10,15.2,294.1,0.7,0
708 전포동,2016,10,10,24,0.3,0.018,23,10,14.5,336.3,0.8,0
708 전포동,2016,10,11,1,0.3,0.017,14,11,13.9,334.2,1.6,0
708 전포동,2016,10,11,2,0.3,0.012,14,12,13.7,319.2,1.7,0
708 전포동,2016,10,11,3,0.3,0.008,13,10,13.9,314.7,1.4,0
708 전포동,2016,10,11,4,0.3,0.009,14,15,14.1,307.6,2.1,0
708 전포동,2016,10,11,5,0.3,0.013,15,11,14,320.1,2.7,0
708 전포동,2016,10,11,6,0.3,0.018,14,12,13.6,331.3,1.5,0
708 전포동,2016,10,11,7,0.3,0.021,24,14,13.2,333.1,1.6,0
708 전포동,2016,10,11,8,0.3,0.024,19,14,13.4,334.3,1.2,0
708 전포동,2016,10,11,9,0.4,0.023,25,16,13,319.7,0.6,0
708 전포동,2016,10,11,10,0.4,0.024,32,20,15.5,323.9,1,0
708 전포동,2016,10,11,11,0.3,0.025,28,16,18.7,149.2,1.3,0
708 전포동,2016,10,11,12,0.3,0.024,36,15,19.8,175.5,1.2,0
708 전포동,2016,10,11,13,0.3,0.015,29,12,21,200.2,1,0
708 전포동,2016,10,11,14,0.3,0.015,24,12,22.2,141.8,2.1,0
708 전포동,2016,10,11,15,0.3,0.015,19,12,22.8,131.1,1.4,0
708 전포동,2016,10,11,16,0.3,0.017,17,12,21.7,145.8,2.3,0
708 전포동,2016,10,11,17,0.3,0.023,15,9,21.8,133.7,3,0
708 전포동,2016,10,11,18,0.3,0.029,20,17,20.8,129.7,2.4,0
708 전포동,2016,10,11,19,0.4,0.029,27,16,20.1,126.9,2,0
708 전포동,2016,10,11,20,0.4,0.028,28,22,18,94.3,0.7,0
708 전포동,2016,10,11,21,0.4,0.026,32,22,18.1,119.8,1.6,0
708 전포동,2016,10,11,22,0.5,0.023,26,17,17.4,111.7,1.1,0
708 전포동,2016,10,11,23,0.5,0.021,33,20,17,106,0.7,0
708 전포동,2016,10,11,24,0.4,0.023,29,28,16.4,90.7,0.6,0
708 전포동,2016,10,12,1,0.4,0.026,26,26,16.3,0,0.4,0
708 전포동,2016,10,12,2,0.4,0.023,31,19,16.2,0,0.2,0
708 전포동,2016,10,12,3,0.4,0.024,23,17,15.9,339.4,0.6,0
708 전포동,2016,10,12,4,0.4,0.024,26,20,15.7,0,0.3,0
708 전포동,2016,10,12,5,0.3,0.025,23,24,15.7,333.7,0.7,0
708 전포동,2016,10,12,6,0.3,0.027,34,27,15.5,0,0.1,0
708 전포동,2016,10,12,7,0.4,0.027,34,26,15.4,0,0.4,0
708 전포동,2016,10,12,8,0.5,0.027,45,29,15.3,323.4,0.9,0
708 전포동,2016,10,12,9,0.5,0.036,60,36,15,299.3,1.1,0
708 전포동,2016,10,12,10,0.4,0.036,65,43,16.2,283.6,0.7,0
708 전포동,2016,10,12,11,0.4,0.024,80,50,17.3,270.1,1.3,0
708 전포동,2016,10,12,12,0.3,0.014,80,49,18.8,278.3,0.7,0
708 전포동,2016,10,12,13,0.3,0.012,67,43,19.6,253.6,0.8,0
708 전포동,2016,10,12,14,0.3,0.014,65,42,20.4,204.2,0.9,0
708 전포동,2016,10,12,15,0.3,0.015,73,44,20.6,292.8,0.9,0
708 전포동,2016,10,12,16,0.3,0.015,54,33,20.6,0,0.2,0
708 전포동,2016,10,12,17,점검,점검,점검,점검,19.3,297.9,0.5,0
708 전포동,2016,10,12,18,점검,점검,점검,점검,19.6,146.6,1.2,0
708 전포동,2016,10,12,19,점검,점검,점검,점검,18.4,86.1,0.6,0
708 전포동,2016,10,12,20,0.4,0.022,점검,점검,17.3,43.6,0.6,0
708 전포동,2016,10,12,21,0.4,0.022,점검,24,17.2,323.5,0.7,0
708 전포동,2016,10,12,22,0.4,0.023,점검,18,16.7,342.1,0.9,0
708 전포동,2016,10,12,23,0.4,0.02,점검,22,16.4,0,0.4,0
708 전포동,2016,10,12,24,0.3,0.015,점검,18,15.9,336.6,0.8,0
708 전포동,2016,10,13,1,0.3,0.012,점검,19,15.5,330.8,0.8,0
708 전포동,2016,10,13,2,0.3,0.011,점검,22,14.9,0,0.3,0
708 전포동,2016,10,13,3,0.3,0.011,점검,18,15.1,0,0.2,0
708 전포동,2016,10,13,4,0.4,0.013,점검,23,15,307.8,1.1,0
708 전포동,2016,10,13,5,0.4,0.015,점검,22,14.7,329.9,0.9,0
708 전포동,2016,10,13,6,0.4,0.018,점검,24,13.9,320.6,0.7,0
708 전포동,2016,10,13,7,0.4,0.025,점검,22,13.7,326.3,0.8,0
708 전포동,2016,10,13,8,0.4,0.022,점검,26,13.3,304.4,1.1,0
708 전포동,2016,10,13,9,0.5,0.021,점검,19,13.1,316.3,1.1,0
708 전포동,2016,10,13,10,0.5,0.025,48,27,14.1,274,1.6,0
708 전포동,2016,10,13,11,0.4,0.027,54,28,16.9,253.2,1.3,0
708 전포동,2016,10,13,12,0.3,0.02,47,25,18.8,238.9,1.7,0
708 전포동,2016,10,13,13,0.3,0.016,42,19,22.2,191,1,0
708 전포동,2016,10,13,14,0.3,0.017,38,20,22.5,112.4,2.2,0
708 전포동,2016,10,13,15,0.3,0.016,38,20,23.6,153.4,1.8,0
708 전포동,2016,10,13,16,0.3,0.021,38,22,23.4,147.8,2.6,0
708 전포동,2016,10,13,17,0.3,0.025,40,24,21.9,143.8,2.8,0
708 전포동,2016,10,13,18,0.3,0.023,30,23,21.6,133.4,2.8,0
708 전포동,2016,10,13,19,0.3,0.027,29,22,20.1,96.8,0.7,0
708 전포동,2016,10,13,20,0.4,0.027,35,21,17.7,48.5,0.8,0
708 전포동,2016,10,13,21,0.4,0.034,33,20,16.7,35.2,0.5,0
708 전포동,2016,10,13,22,0.5,0.032,32,24,16.5,46.1,0.6,0
708 전포동,2016,10,13,23,0.5,0.03,42,24,16.2,58.4,0.6,0
708 전포동,2016,10,13,24,0.5,0.028,38,26,15.7,67,0.5,0
708 전포동,2016,10,14,1,0.5,0.027,38,25,15.5,0,0.4,0
708 전포동,2016,10,14,2,0.5,0.026,38,25,15,0,0.2,0
708 전포동,2016,10,14,3,0.4,0.025,46,27,14.7,60.3,0.6,0
708 전포동,2016,10,14,4,0.4,0.024,36,28,14.2,0,0.3,0
708 전포동,2016,10,14,5,0.4,0.023,43,25,13.9,0,0.2,0
708 전포동,2016,10,14,6,0.4,0.021,49,31,13.6,312.8,0.8,0
708 전포동,2016,10,14,7,0.4,0.019,40,32,13.4,301.3,0.9,0
708 전포동,2016,10,14,8,0.4,0.02,51,34,13.5,0,0.4,0
708 전포동,2016,10,14,9,0.4,0.022,59,43,13.9,0,0.2,0
708 전포동,2016,10,14,10,0.4,0.027,70,45,15.6,279.3,0.9,0
708 전포동,2016,10,14,11,0.3,0.024,67,36,18.3,245.1,0.8,0
708 전포동,2016,10,14,12,0.3,0.017,41,28,21.5,134.6,2.4,0
708 전포동,2016,10,14,13,0.3,0.013,43,23,22.8,131.3,3,0
708 전포동,2016,10,14,14,0.3,0.012,42,25,23.1,128.9,2.9,0
708 전포동,2016,10,14,15,0.3,0.013,32,21,23.4,130.1,3.5,0
708 전포동,2016,10,14,16,0.3,0.019,50,27,22.5,126.8,3.6,0
708 전포동,2016,10,14,17,0.4,0.024,31,28,21.9,127.1,3.2,0
708 전포동,2016,10,14,18,0.4,0.027,41,32,21.9,126.9,2.4,0
708 전포동,2016,10,14,19,0.4,0.033,46,27,20.4,112.1,1.3,0
708 전포동,2016,10,14,20,0.4,0.028,45,34,19.6,124.1,2,0
708 전포동,2016,10,14,21,0.4,0.033,51,37,18.7,126.4,1.8,0
708 전포동,2016,10,14,22,0.5,0.039,48,34,18.6,119.2,1.4,0
708 전포동,2016,10,14,23,0.6,0.048,53,38,18.5,122.3,1.7,0
708 전포동,2016,10,14,24,0.6,0.043,60,48,18.4,121.1,1.6,0
708 전포동,2016,10,15,1,0.6,0.04,72,53,18.3,113.4,0.8,0
708 전포동,2016,10,15,2,0.6,0.037,66,51,17.2,63.9,0.7,0
708 전포동,2016,10,15,3,0.5,0.034,73,61,16.7,99.4,0.6,0
708 전포동,2016,10,15,4,0.5,0.03,66,55,16.4,0,0.3,0
708 전포동,2016,10,15,5,0.5,0.028,69,55,16.6,0,0.4,0
708 전포동,2016,10,15,6,0.5,0.033,65,48,16.3,323.9,1,0
708 전포동,2016,10,15,7,0.5,0.034,65,51,16.7,94.8,0.6,0
708 전포동,2016,10,15,8,0.5,0.033,58,52,17.2,0,0.4,0
708 전포동,2016,10,15,9,0.5,0.036,70,54,16.9,318.9,0.6,0
708 전포동,2016,10,15,10,0.5,0.036,81,56,17.1,0,0.2,0.5
708 전포동,2016,10,15,11,0.4,0.017,88,54,16.9,125.4,1.6,2.5
708 전포동,2016,10,15,12,0.4,0.011,57,42,17.4,117.7,1.4,2
708 전포동,2016,10,15,13,0.4,0.009,60,35,17.2,0,0.3,2
708 전포동,2016,10,15,14,0.3,0.008,57,44,17.1,0,0.4,2.5
708 전포동,2016,10,15,15,0.3,0.008,48,36,17.4,0,0.4,2
708 전포동,2016,10,15,16,0.3,0.01,46,31,17.5,0,0.3,1.5
708 전포동,2016,10,15,17,0.3,0.012,47,34,17.3,229,0.5,2.5
708 전포동,2016,10,15,18,0.3,0.014,43,38,17.1,114.1,0.6,6.5
708 전포동,2016,10,15,19,0.3,0.011,41,30,17.2,271,0.5,9.5
708 전포동,2016,10,15,20,0.3,0.012,37,29,16.9,275.2,0.5,7
708 전포동,2016,10,15,21,0.3,0.011,38,28,17.3,130.1,0.5,0.5
708 전포동,2016,10,15,22,0.3,0.01,32,26,17,278.4,0.8,1
708 전포동,2016,10,15,23,0.3,0.01,32,24,16.7,288,0.7,2
708 전포동,2016,10,15,24,0.3,0.011,30,17,16.8,272.5,0.6,2.5
708 전포동,2016,10,16,1,0.3,0.013,33,16,17,0,0.4,3
708 전포동,2016,10,16,2,0.3,0.009,30,24,17,0,0.4,0.5
708 전포동,2016,10,16,3,0.3,0.008,31,30,17,269,1.3,0
708 전포동,2016,10,16,4,0.3,0.008,35,22,16.7,268.5,1.4,0
708 전포동,2016,10,16,5,0.4,0.014,36,22,16.7,282.9,1.2,0
708 전포동,2016,10,16,6,0.3,0.013,36,21,16.6,277.8,1.5,0
708 전포동,2016,10,16,7,0.3,0.02,29,15,16.6,280.1,2.1,0
708 전포동,2016,10,16,8,0.4,0.028,37,19,16.4,284.2,1.4,0
708 전포동,2016,10,16,9,0.4,0.029,37,25,16.6,270.7,1.7,0
708 전포동,2016,10,16,10,0.4,0.02,32,28,17.2,274.8,2.2,0
708 전포동,2016,10,16,11,0.4,0.019,20,21,18.4,272,2.9,0
708 전포동,2016,10,16,12,0.4,0.019,25,16,20.5,235.7,1.6,0
708 전포동,2016,10,16,13,0.3,0.014,17,점검,21,268.4,2.4,0
708 전포동,2016,10,16,14,0.3,0.014,18,17,23.4,276.5,2.3,0
708 전포동,2016,10,16,15,0.4,0.026,17,16,24,158.2,2.3,0
708 전포동,2016,10,16,16,0.4,0.032,24,16,24.8,253.1,1,0
708 전포동,2016,10,16,17,0.4,0.025,19,16,23.6,123.7,1.3,0
708 전포동,2016,10,16,18,0.4,0.035,17,17,23.8,126,1.3,0
708 전포동,2016,10,16,19,0.4,0.027,15,12,22.4,14.2,0.7,0
708 전포동,2016,10,16,20,0.4,0.026,13,10,20.8,58.3,0.8,0
708 전포동,2016,10,16,21,0.4,0.03,12,18,19.7,41.9,0.6,0
708 전포동,2016,10,16,22,0.5,0.029,12,14,19.8,0,0.4,0
708 전포동,2016,10,16,23,0.5,0.028,22,18,19.7,0,0.4,0
708 전포동,2016,10,16,24,0.5,0.026,15,17,19,0,0.4,0
708 전포동,2016,10,17,1,0.4,0.026,25,20,18.9,0,0.1,0
708 전포동,2016,10,17,2,0.4,0.023,18,17,19.3,279.4,0.5,0
708 전포동,2016,10,17,3,0.3,0.021,14,12,18.2,305.8,0.9,0
708 전포동,2016,10,17,4,0.3,0.018,22,15,17.9,299.8,1.2,0
708 전포동,2016,10,17,5,0.3,0.016,21,15,16.9,310.6,1.5,0
708 전포동,2016,10,17,6,0.3,0.018,17,20,15.8,334.4,1.6,0
708 전포동,2016,10,17,7,0.3,0.022,28,21,15.5,303.1,1.4,0
708 전포동,2016,10,17,8,0.4,0.021,22,17,14.9,333.7,1.3,0
708 전포동,2016,10,17,9,0.4,0.02,27,19,14.8,0,0.4,0
708 전포동,2016,10,17,10,0.4,0.019,20,점검,17.7,257.2,1.3,0
708 전포동,2016,10,17,11,0.4,0.019,29,20,18.1,267.8,1.7,0
708 전포동,2016,10,17,12,0.4,0.018,32,19,21.2,246.3,0.7,0
708 전포동,2016,10,17,13,0.4,0.021,30,17,22.4,223.2,0.8,0
708 전포동,2016,10,17,14,0.4,0.025,31,15,22.7,249,0.9,0
708 전포동,2016,10,17,15,0.4,0.031,37,13,23.2,131.9,0.6,0
708 전포동,2016,10,17,16,0.4,0.034,28,19,22.1,121.1,1.8,0
708 전포동,2016,10,17,17,0.3,0.038,38,28,22.4,129.7,2.5,0
708 전포동,2016,10,17,18,0.4,0.043,19,15,22,125,2,0
708 전포동,2016,10,17,19,0.3,0.035,26,20,20.9,125,2.1,0
708 전포동,2016,10,17,20,0.3,0.028,16,12,20.2,112.9,1.5,0
708 전포동,2016,10,17,21,0.5,0.037,13,8,19.9,127.2,2.3,0
708 전포동,2016,10,17,22,0.5,0.038,37,19,19.8,125,2.3,0
708 전포동,2016,10,17,23,0.5,0.034,38,29,19.5,128.5,2.2,0
708 전포동,2016,10,17,24,0.5,0.035,40,34,18.4,116.8,1,0
708 전포동,2016,10,18,1,0.5,0.032,41,36,18.4,108.1,1,0
708 전포동,2016,10,18,2,0.4,0.027,48,31,17.3,30.6,0.5,0
708 전포동,2016,10,18,3,0.4,0.023,33,29,16.8,0,0.4,0
708 전포동,2016,10,18,4,0.3,0.018,36,28,16.5,0,0.4,0
708 전포동,2016,10,18,5,0.3,0.021,36,27,16.3,0,0.3,0
708 전포동,2016,10,18,6,0.3,0.021,43,32,15.7,328.9,0.8,0
708 전포동,2016,10,18,7,0.3,0.025,50,36,15.1,310.8,0.7,0
708 전포동,2016,10,18,8,0.4,0.023,51,37,15,303,1.7,0
708 전포동,2016,10,18,9,0.4,0.025,52,37,15.6,330.4,0.9,0
708 전포동,2016,10,18,10,0.4,0.028,70,54,17.3,282.3,0.9,0
708 전포동,2016,10,18,11,0.4,0.024,74,49,19,255.1,1.7,0
708 전포동,2016,10,18,12,0.3,0.016,57,39,19.9,253.6,1.7,0
708 전포동,2016,10,18,13,0.3,0.015,45,28,21.9,246.3,1.5,0
708 전포동,2016,10,18,14,0.4,0.017,44,28,21.8,248,2.5,0
708 전포동,2016,10,18,15,0.4,0.013,41,35,22.3,277,1,0
708 전포동,2016,10,18,16,0.3,0.011,43,29,23.2,269.1,1.8,0
708 전포동,2016,10,18,17,0.3,0.01,23,18,23.2,269.8,2.3,0
708 전포동,2016,10,18,18,0.4,0.014,29,18,22.3,10,0.6,0
708 전포동,2016,10,18,19,0.3,0.011,35,23,19.9,20.5,0.8,0
708 전포동,2016,10,18,20,0.3,0.009,51,32,18.3,354,1.4,0
708 전포동,2016,10,18,21,0.3,0.012,51,29,18.1,335.9,1.1,0
708 전포동,2016,10,18,22,0.4,0.016,47,31,17.6,328.4,1.1,0
708 전포동,2016,10,18,23,0.4,0.017,48,33,17.5,291.8,0.8,0
708 전포동,2016,10,18,24,0.4,0.016,54,33,18.3,292.6,1.8,0
708 전포동,2016,10,19,1,0.4,0.013,53,39,17.5,277.3,1.3,0
708 전포동,2016,10,19,2,0.4,0.011,54,33,17.8,272,2.1,0
708 전포동,2016,10,19,3,0.4,0.01,48,35,16.9,273.6,2,0
708 전포동,2016,10,19,4,0.4,0.011,56,33,16.7,256.3,2,0
708 전포동,2016,10,19,5,0.4,0.015,51,38,15.9,260.2,0.8,0
708 전포동,2016,10,19,6,0.4,0.027,49,32,15.4,292.5,1.9,0
708 전포동,2016,10,19,7,0.4,0.025,45,44,14.9,300.6,1.5,0
708 전포동,2016,10,19,8,0.4,0.027,52,39,13.6,326,1,0
708 전포동,2016,10,19,9,0.4,0.027,48,36,14.4,312.7,1.2,0
708 전포동,2016,10,19,10,0.4,0.022,62,40,16.5,280.1,0.7,0
708 전포동,2016,10,19,11,0.3,0.017,49,32,17.5,291.5,1,0
708 전포동,2016,10,19,12,0.3,0.02,37,29,18.6,270.1,1.3,0
708 전포동,2016,10,19,13,0.3,0.024,42,34,21.4,140.2,1.2,0
708 전포동,2016,10,19,14,0.4,0.023,50,28,22.6,138.4,1.7,0
708 전포동,2016,10,19,15,0.3,0.021,52,29,23.7,128.9,3.1,0
708 전포동,2016,10,19,16,0.4,0.032,54,27,23,128.3,2.4,0
708 전포동,2016,10,19,17,0.4,0.033,59,35,22.1,128.2,2.8,0
708 전포동,2016,10,19,18,0.4,0.043,55,31,21.5,115.7,1.4,0
708 전포동,2016,10,19,19,0.4,0.044,55,37,20.8,128,3.3,0
708 전포동,2016,10,19,20,0.4,0.044,51,36,20.2,133.9,3,0
708 전포동,2016,10,19,21,0.4,0.034,53,38,19.8,129.3,3.8,0
708 전포동,2016,10,19,22,0.4,0.045,58,38,19.4,129.2,4.1,0
708 전포동,2016,10,19,23,0.4,0.042,67,45,18.9,131,4.7,0
708 전포동,2016,10,19,24,0.4,0.04,69,47,18.8,131.6,4.3,0
708 전포동,2016,10,20,1,0.4,0.034,65,46,18.7,130.4,4,0
708 전포동,2016,10,20,2,0.4,0.02,58,43,18.4,130,3.9,0
708 전포동,2016,10,20,3,0.4,0.016,62,46,18.1,129.9,4,0
708 전포동,2016,10,20,4,0.3,0.015,59,41,17.9,130.5,3.3,0
708 전포동,2016,10,20,5,0.3,0.016,50,42,17.9,130.5,3.7,0
708 전포동,2016,10,20,6,0.4,0.024,44,48,17.8,127.8,3.4,0
708 전포동,2016,10,20,7,0.4,0.031,51,47,17.6,130,3.8,0
708 전포동,2016,10,20,8,0.4,0.028,56,41,17.4,132.8,3.4,0
708 전포동,2016,10,20,9,0.4,0.028,64,49,17.3,130.1,3.6,0
708 전포동,2016,10,20,10,0.4,0.033,56,39,17.4,130.3,4.2,0
708 전포동,2016,10,20,11,0.5,0.039,56,38,17.8,130.5,3.7,0
708 전포동,2016,10,20,12,0.4,0.033,81,49,17.7,129.3,3.7,0
708 전포동,2016,10,20,13,0.4,0.025,63,42,17.5,127.7,3.2,0
708 전포동,2016,10,20,14,0.3,0.013,59,44,17.7,124.7,2.3,0
