년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2017,10,18,7,0.016,0.051,0.006,0.016
2017,10,18,8,0.023,0.047,0.009,0.022
2017,10,18,9,0.031,0.041,0.01,0.032
2017,10,18,10,0.025,0.04,0.01,0.029
2017,10,18,11,0.023,0.039,0.009,0.024
2017,10,18,12,0.019,0.042,점검,0.015
2017,10,18,13,0.015,0.034,0.007,0.016
2017,10,18,14,0.016,0.033,0.009,0.02
2017,10,18,15,0.021,0.04,0.009,0.022
2017,10,18,16,0.023,0.044,0.008,0.022
2017,10,18,17,0.024,0.049,0.011,0.021
2017,10,18,18,0.03,0.045,0.013,0.019
2017,10,18,19,0.023,0.04,0.013,0.021
2017,10,18,20,0.016,0.041,0.014,0.017
2017,10,18,21,0.017,0.038,0.021,0.019
2017,10,18,22,0.015,0.036,0.023,0.022
2017,10,18,23,0.011,0.034,0.019,0.021
2017,10,18,24,0.009,0.028,0.015,0.017
2017,10,19,1,0.007,0.019,0.01,0.012
2017,10,19,2,0.006,0.016,0.007,0.009
2017,10,19,3,0.005,0.014,0.007,0.01
2017,10,19,4,0.006,0.014,0.008,0.01
2017,10,19,5,0.007,0.016,0.007,0.011
2017,10,19,6,0.008,0.03,0.009,0.021
2017,10,19,7,0.013,0.048,0.018,0.034
2017,10,19,8,0.019,0.043,0.023,0.039
2017,10,19,9,0.025,0.039,0.027,0.03
2017,10,19,10,0.022,0.04,0.024,0.025
2017,10,19,11,0.022,0.037,0.013,점검
2017,10,19,12,점검,0.036,0.011,점검
2017,10,19,13,점검,0.032,0.009,점검
2017,10,19,14,0.024,0.036,0.009,점검
2017,10,19,15,0.027,0.039,0.01,점검
2017,10,19,16,0.025,0.041,0.012,점검
2017,10,19,17,0.022,0.041,0.018,점검
2017,10,19,18,0.023,0.045,0.024,점검
2017,10,19,19,0.019,0.045,0.026,점검
2017,10,19,20,0.016,0.042,0.02,점검
2017,10,19,21,0.013,0.034,0.017,점검
2017,10,19,22,0.01,0.034,0.017,점검
2017,10,19,23,0.01,0.032,0.018,점검
2017,10,19,24,0.009,0.03,0.015,점검
2017,10,20,1,0.007,0.025,0.01,점검
2017,10,20,2,0.006,0.021,0.008,점검
2017,10,20,3,0.006,0.017,0.007,점검
2017,10,20,4,0.006,0.016,0.008,점검
2017,10,20,5,0.006,0.018,0.008,점검
2017,10,20,6,0.007,0.028,0.01,점검
2017,10,20,7,0.011,0.047,0.023,점검
2017,10,20,8,0.013,0.046,0.027,점검
2017,10,20,9,0.018,0.044,0.021,점검
2017,10,20,10,0.018,0.04,0.019,점검
2017,10,20,11,0.017,0.043,0.011,점검
2017,10,20,12,0.02,0.052,0.012,점검
2017,10,20,13,0.017,0.048,0.01,0.018
2017,10,20,14,0.018,0.047,0.011,0.019
2017,10,20,15,0.017,0.06,0.009,0.018
2017,10,20,16,0.019,0.053,0.012,0.02
2017,10,20,17,0.023,0.044,0.013,0.024
2017,10,20,18,0.022,0.046,0.012,0.022
2017,10,20,19,0.027,0.045,0.011,0.033
2017,10,20,20,0.024,0.047,0.015,0.03
2017,10,20,21,0.024,0.045,0.019,0.02
2017,10,20,22,0.021,0.048,0.019,0.032
2017,10,20,23,0.018,0.046,0.019,0.037
2017,10,20,24,0.015,0.035,0.016,0.034
2017,10,21,1,0.011,0.029,0.012,0.031
2017,10,21,2,0.009,0.025,0.011,0.027
2017,10,21,3,0.008,0.022,0.009,0.02
2017,10,21,4,0.006,0.018,0.009,0.021
2017,10,21,5,0.005,0.018,0.01,0.024
2017,10,21,6,0.006,0.027,0.014,0.029
2017,10,21,7,0.011,0.045,0.02,0.04
2017,10,21,8,0.012,0.046,0.027,0.042
2017,10,21,9,0.014,0.059,0.022,0.03
2017,10,21,10,0.019,0.042,0.016,0.022
2017,10,21,11,0.018,0.042,0.014,0.014
2017,10,21,12,0.016,0.048,0.012,0.014
2017,10,21,13,0.013,0.049,0.008,0.013
2017,10,21,14,0.015,0.048,0.007,0.012
2017,10,21,15,0.015,0.048,0.011,0.013
2017,10,21,16,0.016,0.046,0.01,0.01
2017,10,21,17,0.017,0.047,0.01,0.011
2017,10,21,18,0.014,0.049,0.012,0.011
2017,10,21,19,0.016,0.051,0.014,0.01
2017,10,21,20,0.016,0.05,0.012,0.008
2017,10,21,21,0.012,0.039,0.013,0.01
2017,10,21,22,0.015,0.04,0.013,0.009
2017,10,21,23,0.012,0.038,0.015,0.009
2017,10,21,24,0.01,0.033,0.01,0.008
2017,10,22,1,0.008,0.019,0.008,0.005
2017,10,22,2,0.006,0.016,0.007,0.003
2017,10,22,3,0.005,0.011,0.006,0.002
2017,10,22,4,0.004,0.008,0.005,0.002
2017,10,22,5,0.005,0.007,0.004,0.001
2017,10,22,6,0.006,0.012,0.005,0.002
2017,10,22,7,0.008,0.037,0.007,0.003
2017,10,22,8,0.008,0.043,0.007,0.004
2017,10,22,9,0.008,0.044,0.008,0.004
2017,10,22,10,0.008,0.036,0.008,0.004
2017,10,22,11,0.007,0.025,0.007,0.003
2017,10,22,12,0.007,0.024,0.006,0.004
2017,10,22,13,0.009,0.025,0.006,0.003
2017,10,22,14,0.008,0.028,0.006,0.003
2017,10,22,15,0.008,0.035,0.007,0.003
2017,10,22,16,0.008,0.032,0.008,0.003
2017,10,22,17,0.007,0.031,0.01,0.006
2017,10,22,18,0.008,0.039,0.009,0.006
2017,10,22,19,0.008,0.043,0.009,0.007
2017,10,22,20,0.008,0.042,0.009,0.006
2017,10,22,21,0.006,0.033,0.009,0.008
2017,10,22,22,0.006,0.031,0.01,0.008
2017,10,22,23,0.006,0.027,0.01,0.006
2017,10,22,24,0.005,0.021,0.007,0.004
2017,10,23,1,0.004,0.016,0.006,0.002
2017,10,23,2,0.004,0.013,0.005,0.002
2017,10,23,3,0.004,0.01,0.005,0.001
2017,10,23,4,0.003,0.008,0.005,0.002
2017,10,23,5,0.004,0.012,0.005,0.003
2017,10,23,6,0.004,0.024,0.007,0.008
2017,10,23,7,0.007,0.044,0.011,0.028
2017,10,23,8,0.009,0.042,0.016,0.035
2017,10,23,9,0.01,0.04,0.017,0.026
2017,10,23,10,0.009,0.037,0.012,0.02
2017,10,23,11,0.01,0.037,0.01,0.02
2017,10,23,12,0.009,0.041,0.012,0.017
2017,10,23,13,0.015,0.033,0.01,0.013
2017,10,23,14,0.013,0.034,0.011,0.014
2017,10,23,15,0.019,0.042,0.011,0.016
2017,10,23,16,0.031,0.047,0.013,0.019
2017,10,23,17,0.032,0.051,0.015,0.028
2017,10,23,18,0.029,0.049,0.019,0.028
2017,10,23,19,0.029,0.044,0.019,0.027
2017,10,23,20,0.027,0.045,0.018,0.039
2017,10,23,21,0.022,0.039,0.021,0.025
2017,10,23,22,0.018,0.037,0.02,0.022
2017,10,23,23,0.018,0.037,0.018,0.023
2017,10,23,24,0.016,0.032,0.016,0.022
2017,10,24,1,0.012,0.027,0.013,0.019
2017,10,24,2,0.011,0.025,0.011,0.018
2017,10,24,3,0.01,0.021,0.01,0.021
2017,10,24,4,0.009,0.02,0.009,0.024
2017,10,24,5,0.009,0.026,0.01,0.025
2017,10,24,6,0.011,0.035,0.012,0.035
2017,10,24,7,0.015,0.052,0.018,0.04
2017,10,24,8,0.022,0.057,0.026,0.047
2017,10,24,9,0.025,0.058,0.026,0.046
2017,10,24,10,0.019,0.046,0.021,0.045
2017,10,24,11,0.021,0.043,0.016,0.032
2017,10,24,12,0.019,0.047,0.013,0.02
2017,10,24,13,0.017,0.051,0.016,0.017
2017,10,24,14,0.017,점검,0.016,0.024
2017,10,24,15,0.022,0.051,0.019,0.03
2017,10,24,16,0.031,0.047,0.03,0.036
2017,10,24,17,0.045,0.035,0.029,0.037
2017,10,24,18,0.045,0.029,0.037,0.044
2017,10,24,19,0.045,0.028,0.04,0.052
2017,10,24,20,0.045,0.028,0.042,0.042
2017,10,24,21,0.04,0.026,0.041,0.037
2017,10,24,22,0.033,0.024,0.04,0.034
2017,10,24,23,0.018,0.023,0.041,0.031
2017,10,24,24,0.019,0.022,0.038,0.023
2017,10,25,1,0.014,0.02,0.035,0.026
2017,10,25,2,0.016,0.018,0.032,0.02
2017,10,25,3,0.011,0.017,0.029,0.024
2017,10,25,4,0.011,0.013,0.028,0.026
2017,10,25,5,0.012,0.013,0.026,0.026
2017,10,25,6,0.014,0.018,0.028,0.028
2017,10,25,7,0.014,0.032,0.033,0.03
2017,10,25,8,0.015,0.047,0.037,0.035
2017,10,25,9,0.013,0.045,0.039,0.032
2017,10,25,10,0.018,0.05,0.036,0.031
2017,10,25,11,0.024,0.048,0.035,0.037
2017,10,25,12,0.026,0.05,0.033,0.034
2017,10,25,13,0.034,0.046,0.026,0.033
2017,10,25,14,0.031,0.045,0.031,점검
2017,10,25,15,점검,0.052,0.036,0.035
2017,10,25,16,0.028,0.067,전단,0.04
2017,10,25,17,0.036,0.075,점검,0.055
2017,10,25,18,0.043,0.058,0.035,0.076
2017,10,25,19,0.068,0.044,0.041,0.073
2017,10,25,20,0.064,0.045,0.056,0.061
2017,10,25,21,0.055,0.043,0.059,0.053
2017,10,25,22,0.051,0.04,0.06,0.055
2017,10,25,23,0.049,0.036,0.057,0.052
2017,10,25,24,0.039,0.035,0.055,0.043
2017,10,26,1,0.04,0.032,0.049,0.047
2017,10,26,2,0.04,0.028,0.044,0.044
2017,10,26,3,0.039,0.027,0.038,0.033
2017,10,26,4,0.038,0.023,0.032,0.042
2017,10,26,5,0.048,0.022,0.028,0.034
2017,10,26,6,0.047,0.024,0.03,0.041
2017,10,26,7,0.046,0.028,전단,0.043
2017,10,26,8,0.048,0.04,전단,0.049
2017,10,26,9,0.052,0.05,전단,0.051
2017,10,26,10,0.035,0.05,전단,0.055
2017,10,26,11,0.029,0.054,전단,0.056
2017,10,26,12,0.02,0.054,점검,0.056
2017,10,26,13,0.015,0.051,0.018,0.044
2017,10,26,14,0.016,0.048,0.015,0.044
2017,10,26,15,0.017,0.059,0.014,0.039
2017,10,26,16,0.017,0.055,0.014,0.027
2017,10,26,17,0.02,0.058,0.019,0.04
2017,10,26,18,0.03,0.055,0.023,0.049
2017,10,26,19,0.037,0.047,0.025,0.057
2017,10,26,20,0.051,0.05,0.035,0.059
2017,10,26,21,0.047,0.037,0.048,0.049
2017,10,26,22,0.04,0.034,0.049,0.047
2017,10,26,23,0.041,0.031,0.047,0.047
2017,10,26,24,0.041,0.036,0.045,0.045
2017,10,27,1,0.05,0.03,0.042,0.044
2017,10,27,2,0.031,0.028,0.038,0.043
2017,10,27,3,0.033,0.024,0.035,0.039
2017,10,27,4,0.04,0.02,0.034,0.032
2017,10,27,5,0.033,0.017,0.03,0.034
2017,10,27,6,0.028,0.018,0.035,0.037
2017,10,27,7,0.034,0.022,0.036,0.042
2017,10,27,8,0.043,0.046,0.034,0.046
2017,10,27,9,0.047,0.082,0.041,0.047
2017,10,27,10,0.037,0.045,0.037,0.046
2017,10,27,11,0.031,0.052,0.028,0.052
2017,10,27,12,0.021,0.045,0.014,0.044
2017,10,27,13,0.018,0.048,0.013,0.022
2017,10,27,14,0.016,0.035,0.011,0.02
2017,10,27,15,0.015,0.04,0.01,0.02
2017,10,27,16,0.019,0.051,0.01,0.023
2017,10,27,17,0.023,0.053,0.015,0.031
2017,10,27,18,0.032,0.057,0.02,0.034
2017,10,27,19,0.037,0.056,0.026,0.037
2017,10,27,20,0.037,0.055,0.02,0.028
2017,10,27,21,0.027,0.05,0.014,0.03
2017,10,27,22,0.022,0.046,0.022,0.034
2017,10,27,23,0.018,0.04,0.022,0.05
2017,10,27,24,0.015,0.035,0.016,0.049
2017,10,28,1,0.011,0.027,0.012,0.026
2017,10,28,2,0.01,0.023,0.01,0.02
2017,10,28,3,0.009,0.02,0.01,0.025
2017,10,28,4,0.009,0.016,0.009,0.023
2017,10,28,5,0.008,0.02,0.009,0.024
2017,10,28,6,0.009,0.03,0.015,0.04
2017,10,28,7,0.017,0.069,0.023,0.051
2017,10,28,8,0.019,0.065,0.025,0.06
2017,10,28,9,0.024,0.043,0.024,0.053
2017,10,28,10,0.028,0.054,0.019,0.03
2017,10,28,11,0.025,0.048,0.017,0.027
2017,10,28,12,0.022,0.049,0.017,0.027
2017,10,28,13,0.022,0.051,0.015,0.026
2017,10,28,14,0.026,0.053,0.013,0.026
2017,10,28,15,0.018,0.055,0.012,0.028
2017,10,28,16,0.026,0.05,0.018,0.024
2017,10,28,17,0.029,0.05,0.017,0.02
2017,10,28,18,0.023,0.052,0.016,0.02
2017,10,28,19,0.024,0.053,0.014,0.018
2017,10,28,20,0.022,0.048,0.014,0.018
2017,10,28,21,0.016,0.038,0.016,0.016
2017,10,28,22,0.014,0.034,0.014,0.025
2017,10,28,23,0.014,0.033,0.016,0.02
2017,10,28,24,0.013,0.031,0.011,0.013
2017,10,29,1,0.008,0.031,0.008,0.01
2017,10,29,2,0.006,0.017,0.007,0.01
2017,10,29,3,0.005,0.016,0.007,0.01
2017,10,29,4,0.005,0.014,0.007,0.01
2017,10,29,5,0.006,0.014,0.008,0.012
2017,10,29,6,0.008,0.023,0.01,0.019
2017,10,29,7,0.011,0.041,0.013,0.02
2017,10,29,8,0.01,0.043,0.019,0.021
2017,10,29,9,0.011,0.039,0.013,0.023
2017,10,29,10,0.011,0.042,0.011,0.017
2017,10,29,11,0.011,0.036,0.01,0.011
2017,10,29,12,0.009,0.036,0.008,0.01
2017,10,29,13,0.008,0.049,0.009,0.009
2017,10,29,14,0.01,0.037,0.011,0.009
2017,10,29,15,0.01,0.051,0.012,0.011
2017,10,29,16,0.011,0.054,0.013,0.012
2017,10,29,17,0.013,0.047,0.015,0.017
2017,10,29,18,0.014,0.058,0.012,0.021
2017,10,29,19,0.013,0.052,0.013,0.017
2017,10,29,20,0.011,0.043,0.011,0.016
2017,10,29,21,0.009,0.035,0.013,0.014
2017,10,29,22,0.009,0.034,0.013,0.017
2017,10,29,23,0.009,0.029,0.011,0.014
2017,10,29,24,0.007,0.02,0.009,0.009
2017,10,30,1,0.006,0.014,0.007,0.008
2017,10,30,2,0.005,0.013,0.007,0.007
2017,10,30,3,0.005,0.011,0.007,0.007
2017,10,30,4,0.006,0.011,0.009,0.01
2017,10,30,5,0.007,0.015,0.011,0.01
2017,10,30,6,0.009,0.025,0.016,0.021
2017,10,30,7,0.016,0.039,0.023,0.033
2017,10,30,8,0.026,0.042,0.026,0.043
2017,10,30,9,0.023,0.043,0.029,0.033
2017,10,30,10,0.021,0.051,0.026,0.026
2017,10,30,11,0.022,0.036,0.025,0.027
2017,10,30,12,0.022,0.037,0.023,0.024
2017,10,30,13,0.019,0.036,0.019,0.021
2017,10,30,14,0.013,0.036,0.015,0.022
2017,10,30,15,0.013,점검,0.016,0.024
2017,10,30,16,0.015,0.044,0.017,0.028
2017,10,30,17,0.018,0.039,점검,0.035
2017,10,30,18,0.026,0.042,0.027,0.057
2017,10,30,19,0.04,0.044,0.033,0.065
2017,10,30,20,0.045,0.037,0.033,0.065
2017,10,30,21,0.041,0.037,0.052,0.06
2017,10,30,22,0.033,0.039,0.049,0.057
2017,10,30,23,0.036,0.036,0.044,0.055
2017,10,30,24,0.024,0.035,0.036,0.047
2017,10,31,1,0.017,0.028,0.022,0.037
2017,10,31,2,0.012,0.028,0.022,0.028
2017,10,31,3,0.009,0.027,0.022,0.026
2017,10,31,4,0.009,0.026,0.028,0.023
2017,10,31,5,0.01,0.028,0.032,0.04
2017,10,31,6,0.015,0.028,0.035,0.039
2017,10,31,7,0.023,0.052,0.039,0.044
2017,10,31,8,0.024,0.063,0.043,0.049
2017,10,31,9,0.025,0.055,0.039,0.052
2017,10,31,10,0.028,0.051,0.038,0.041
2017,10,31,11,0.029,0.045,0.035,0.038
2017,10,31,12,0.027,0.043,0.03,0.033
2017,10,31,13,0.02,0.04,0.027,0.024
2017,10,31,14,0.016,0.042,0.02,0.024
2017,10,31,15,0.015,0.047,0.016,0.028
2017,10,31,16,점검,0.053,0.019,0.033
2017,10,31,17,0.035,0.048,0.029,점검
2017,10,31,18,0.028,0.042,0.042,0.059
2017,10,31,19,0.035,0.044,0.047,0.064
2017,10,31,20,0.037,0.043,0.045,0.069
2017,10,31,21,0.046,0.044,0.045,0.063
2017,10,31,22,0.033,0.047,0.052,0.076
2017,10,31,23,0.03,0.043,0.049,0.072
2017,10,31,24,0.022,0.04,0.043,0.064
2017,11,1,1,0.02,0.037,0.045,0.053
2017,11,1,2,0.017,0.034,0.042,0.049
2017,11,1,3,0.019,0.032,0.042,0.048
2017,11,1,4,0.023,0.031,0.035,0.046
2017,11,1,5,0.028,0.031,0.029,0.043
2017,11,1,6,0.032,0.032,0.035,0.045
2017,11,1,7,0.035,0.04,0.036,0.048
2017,11,1,8,0.031,0.05,0.04,0.052
2017,11,1,9,0.031,0.054,0.031,0.054
2017,11,1,10,0.026,0.047,0.03,0.056
2017,11,1,11,0.04,0.045,0.035,0.048
2017,11,1,12,0.034,0.062,0.023,0.034
2017,11,1,13,0.029,0.046,0.019,0.026
2017,11,1,14,0.025,0.04,0.018,0.027
2017,11,1,15,0.037,0.043,0.02,0.037
2017,11,1,16,0.029,0.042,0.031,0.034
2017,11,1,17,0.037,0.048,0.029,0.035
2017,11,1,18,0.037,0.047,0.041,0.044
2017,11,1,19,0.039,0.047,0.055,0.059
2017,11,1,20,0.053,0.045,0.059,0.068
2017,11,1,21,0.048,0.043,0.057,0.077
2017,11,1,22,0.047,0.043,0.048,0.068
2017,11,1,23,0.049,0.042,0.06,0.053
2017,11,1,24,0.044,0.04,0.061,0.061
2017,11,2,1,0.03,0.038,0.057,0.053
2017,11,2,2,0.032,0.036,0.051,0.052
2017,11,2,3,0.02,0.033,0.048,0.05
2017,11,2,4,0.016,0.032,0.041,0.044
2017,11,2,5,0.017,0.031,0.04,0.046
2017,11,2,6,0.017,0.034,0.043,0.047
2017,11,2,7,0.035,0.036,0.047,0.056
2017,11,2,8,0.049,0.035,0.052,0.063
2017,11,2,9,0.051,0.048,0.053,0.061
2017,11,2,10,0.022,0.059,0.041,0.056
2017,11,2,11,0.028,0.063,0.031,0.041
2017,11,2,12,0.023,0.053,0.03,0.039
2017,11,2,13,0.038,0.052,0.03,0.027
2017,11,2,14,0.04,0.052,0.035,0.039
2017,11,2,15,0.044,0.06,0.037,0.03
2017,11,2,16,0.041,0.061,0.037,0.035
2017,11,2,17,0.048,0.055,0.056,0.039
2017,11,2,18,0.041,0.058,0.048,0.042
2017,11,2,19,0.04,0.052,0.06,0.059
2017,11,2,20,0.047,0.054,0.066,0.077
2017,11,2,21,0.058,0.051,0.064,0.068
2017,11,2,22,0.046,0.046,0.061,0.076
2017,11,2,23,0.036,0.046,0.057,0.06
2017,11,2,24,0.037,0.044,0.058,0.065
2017,11,3,1,0.027,0.041,0.058,0.06
2017,11,3,2,0.012,0.038,0.05,0.055
2017,11,3,3,0.012,0.034,0.035,0.043
2017,11,3,4,0.015,0.031,0.04,0.044
2017,11,3,5,0.013,0.03,0.039,0.041
2017,11,3,6,0.013,0.03,0.044,0.047
2017,11,3,7,0.015,0.03,0.046,0.053
2017,11,3,8,0.024,0.045,0.049,0.058
2017,11,3,9,0.029,0.047,0.048,0.061
2017,11,3,10,0.017,0.052,0.038,0.051
2017,11,3,11,0.021,0.059,0.036,0.042
2017,11,3,12,0.021,0.051,0.03,0.043
2017,11,3,13,0.03,0.05,0.025,0.034
2017,11,3,14,0.022,0.052,0.032,0.034
2017,11,3,15,0.027,0.067,0.029,0.032
2017,11,3,16,0.036,0.054,0.025,0.033
2017,11,3,17,0.047,0.053,0.021,0.038
2017,11,3,18,0.035,0.049,0.02,0.053
2017,11,3,19,0.025,0.052,0.023,0.036
2017,11,3,20,0.023,0.058,0.018,0.031
2017,11,3,21,0.019,0.049,0.02,0.037
2017,11,3,22,0.015,0.042,0.021,0.024
2017,11,3,23,0.013,0.036,0.019,0.02
2017,11,3,24,0.01,0.028,0.011,0.015
2017,11,4,1,0.007,0.024,0.007,0.009
2017,11,4,2,0.007,0.016,0.007,0.009
2017,11,4,3,0.006,0.012,0.005,0.011
2017,11,4,4,0.006,0.014,0.005,0.008
2017,11,4,5,0.006,0.02,0.006,0.01
2017,11,4,6,0.008,0.027,0.01,0.011
2017,11,4,7,0.013,0.038,0.016,0.024
2017,11,4,8,0.017,0.082,0.016,0.034
2017,11,4,9,0.015,0.054,0.016,0.027
2017,11,4,10,0.016,0.055,0.015,0.025
2017,11,4,11,0.018,0.044,0.013,0.021
2017,11,4,12,0.013,0.044,0.009,0.019
2017,11,4,13,0.01,0.05,0.01,0.016
2017,11,4,14,0.01,0.049,0.01,0.015
2017,11,4,15,0.011,0.048,0.012,0.015
2017,11,4,16,0.013,0.046,0.014,0.017
2017,11,4,17,0.016,0.047,0.016,0.018
2017,11,4,18,0.025,0.045,0.019,0.036
2017,11,4,19,0.036,0.032,0.024,0.043
2017,11,4,20,0.039,0.033,0.029,0.04
2017,11,4,21,0.038,0.032,0.036,0.032
2017,11,4,22,0.038,0.037,0.041,0.034
2017,11,4,23,0.032,0.034,0.047,0.04
2017,11,4,24,0.029,0.031,0.043,0.045
2017,11,5,1,0.021,0.029,0.034,0.041
2017,11,5,2,0.014,0.029,0.02,0.037
2017,11,5,3,0.013,0.027,0.019,0.028
2017,11,5,4,0.013,0.025,0.016,0.021
2017,11,5,5,0.012,0.028,0.016,0.017
2017,11,5,6,0.01,0.027,0.016,0.018
2017,11,5,7,0.013,0.043,0.025,0.022
2017,11,5,8,0.014,0.062,0.024,0.028
2017,11,5,9,0.017,0.066,0.021,0.026
2017,11,5,10,0.018,0.045,0.022,0.023
2017,11,5,11,0.021,0.039,0.017,0.019
2017,11,5,12,0.027,0.042,0.021,0.017
2017,11,5,13,0.026,0.047,0.019,0.011
2017,11,5,14,0.022,0.05,0.016,0.01
2017,11,5,15,0.022,0.051,0.016,0.013
2017,11,5,16,0.018,0.047,0.027,0.016
2017,11,5,17,0.026,0.042,0.024,0.022
2017,11,5,18,0.044,0.049,0.038,0.043
2017,11,5,19,0.048,0.043,0.049,0.053
2017,11,5,20,0.052,0.045,0.051,0.057
2017,11,5,21,0.054,0.044,0.05,0.06
2017,11,5,22,0.049,0.044,0.047,0.059
2017,11,5,23,0.033,0.044,0.046,0.064
2017,11,5,24,0.023,0.045,0.041,0.058
2017,11,6,1,0.019,0.038,0.027,0.055
2017,11,6,2,0.013,0.037,0.019,0.051
2017,11,6,3,0.015,0.035,0.02,0.046
2017,11,6,4,0.016,0.033,0.015,0.038
2017,11,6,5,0.015,0.031,0.017,0.041
2017,11,6,6,0.02,0.037,0.026,0.042
2017,11,6,7,0.032,0.053,0.026,0.05
2017,11,6,8,0.036,0.069,0.032,0.055
2017,11,6,9,0.032,0.052,0.039,0.059
2017,11,6,10,0.029,0.059,0.037,0.06
2017,11,6,11,0.032,0.055,0.025,0.053
2017,11,6,12,0.039,0.058,0.029,0.046
2017,11,6,13,0.036,0.054,0.04,0.045
2017,11,6,14,0.042,0.05,0.033,0.031
2017,11,6,15,0.042,0.053,0.032,0.035
2017,11,6,16,0.045,0.056,0.043,점검
2017,11,6,17,0.041,0.064,0.037,0.043
2017,11,6,18,0.036,0.062,0.035,0.044
2017,11,6,19,0.029,0.06,0.031,0.073
2017,11,6,20,0.026,0.044,0.028,0.061
2017,11,6,21,0.018,0.044,0.023,0.039
2017,11,6,22,0.021,0.04,0.035,0.047
2017,11,6,23,0.024,0.038,0.039,0.06
2017,11,6,24,0.021,0.036,0.03,0.072
2017,11,7,1,0.023,0.03,0.035,0.065
2017,11,7,2,0.019,0.033,0.026,0.061
2017,11,7,3,0.013,0.026,0.025,0.057
2017,11,7,4,0.013,0.02,0.02,0.052
2017,11,7,5,0.017,0.025,0.018,0.047
2017,11,7,6,0.018,0.036,0.026,0.048
2017,11,7,7,0.033,0.054,0.036,0.05
2017,11,7,8,0.038,0.056,0.034,0.057
2017,11,7,9,0.03,0.05,0.037,0.059
2017,11,7,10,0.025,0.049,0.037,0.057
2017,11,7,11,0.027,0.047,0.042,0.052
2017,11,7,12,0.042,0.049,0.04,0.039
2017,11,7,13,0.041,0.045,0.029,0.041
2017,11,7,14,0.038,0.046,0.034,0.049
2017,11,7,15,0.044,0.047,0.042,0.046
2017,11,7,16,0.045,0.049,0.051,0.027
2017,11,7,17,0.054,0.053,0.056,0.042
2017,11,7,18,0.046,0.054,0.058,0.057
2017,11,7,19,0.049,0.058,0.057,0.047
2017,11,7,20,0.042,0.05,0.054,0.049
2017,11,7,21,0.023,0.052,0.051,0.032
2017,11,7,22,0.013,0.042,0.025,0.013
2017,11,7,23,0.016,0.038,0.027,0.02
2017,11,7,24,0.028,0.037,0.037,0.03
2017,11,8,1,0.022,0.036,0.04,0.031
2017,11,8,2,0.02,0.031,0.029,0.031
2017,11,8,3,0.017,0.028,0.019,0.026
2017,11,8,4,0.014,0.025,0.017,0.03
2017,11,8,5,0.013,0.023,0.019,0.043
2017,11,8,6,0.012,0.026,0.019,0.046
2017,11,8,7,0.019,0.036,0.031,0.046
2017,11,8,8,0.024,0.037,0.037,0.052
2017,11,8,9,0.021,0.04,0.032,0.059
2017,11,8,10,0.025,0.047,0.029,0.054
2017,11,8,11,0.017,0.041,0.027,0.043
2017,11,8,12,0.016,0.044,점검,0.03
2017,11,8,13,0.013,0.04,0.013,0.025
2017,11,8,14,0.013,0.039,0.014,0.026
2017,11,8,15,점검,0.051,0.016,0.03
2017,11,8,16,0.015,0.053,0.017,0.035
2017,11,8,17,0.018,0.052,0.02,0.042
2017,11,8,18,0.024,0.045,0.025,0.056
2017,11,8,19,0.028,0.039,0.026,0.069
2017,11,8,20,0.031,0.045,0.025,0.071
2017,11,8,21,0.034,0.039,0.018,0.07
2017,11,8,22,0.02,0.039,0.016,0.051
2017,11,8,23,0.013,0.036,0.016,0.023
2017,11,8,24,0.011,0.035,0.016,0.017
2017,11,9,1,0.011,0.033,0.015,0.021
2017,11,9,2,0.01,0.024,0.017,0.022
2017,11,9,3,0.011,0.022,0.019,0.022
2017,11,9,4,0.013,0.023,0.023,0.024
2017,11,9,5,0.015,0.024,0.027,0.027
2017,11,9,6,0.016,0.022,0.038,0.043
2017,11,9,7,0.024,0.037,0.042,0.048
2017,11,9,8,0.03,0.048,0.045,0.051
2017,11,9,9,0.026,0.051,0.045,0.056
2017,11,9,10,0.027,0.044,0.027,0.046
2017,11,9,11,0.024,0.044,0.021,0.045
2017,11,9,12,0.021,점검,0.014,0.043
2017,11,9,13,0.017,0.051,0.012,0.039
2017,11,9,14,0.018,0.043,0.014,0.024
2017,11,9,15,0.014,0.052,0.014,0.029
2017,11,9,16,0.015,0.06,0.013,0.037
2017,11,9,17,0.016,0.062,0.016,0.044
2017,11,9,18,0.029,0.062,0.023,0.057
2017,11,9,19,0.045,0.052,0.031,0.065
2017,11,9,20,0.063,0.055,0.05,0.07
2017,11,9,21,0.055,0.052,0.058,0.06
2017,11,9,22,0.057,0.046,0.059,0.061
2017,11,9,23,0.052,0.043,0.058,0.066
2017,11,9,24,0.049,0.04,0.055,0.059
2017,11,10,1,0.035,0.038,0.052,0.043
2017,11,10,2,0.032,0.035,0.048,0.024
2017,11,10,3,0.048,0.031,0.041,0.033
2017,11,10,4,0.046,0.027,0.034,0.045
2017,11,10,5,0.04,0.027,0.034,0.044
2017,11,10,6,0.043,0.027,0.037,0.044
2017,11,10,7,0.047,0.037,0.045,0.049
2017,11,10,8,0.051,0.041,0.044,0.057
2017,11,10,9,0.054,0.052,0.053,0.066
2017,11,10,10,0.039,0.062,0.053,0.06
2017,11,10,11,0.031,0.054,0.031,0.061
2017,11,10,12,0.02,0.053,0.021,0.038
2017,11,10,13,0.017,0.051,0.013,0.023
2017,11,10,14,0.019,0.05,0.013,0.029
