측정소,년,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
801 온천동,2014,7,8,14,0.5,0.04,51,,24,0,0.4,1.5
801 온천동,2014,7,8,15,0.7,0.041,51,,24.8,284,1,0
801 온천동,2014,7,8,16,0.6,0.039,51,,27,94.5,1,0
801 온천동,2014,7,8,17,0.7,0.04,37,,26.4,153.5,1.4,0
801 온천동,2014,7,8,18,0.6,0.036,36,,24.3,148.4,2.3,0
801 온천동,2014,7,8,19,0.6,0.036,48,,24.1,167.6,1.9,0
801 온천동,2014,7,8,20,0.6,0.041,55,,24.2,147.7,1.5,0
801 온천동,2014,7,8,21,0.4,0.037,55,,24,31.5,0.9,0
801 온천동,2014,7,8,22,0.3,0.035,48,,23.7,0,0.2,0
801 온천동,2014,7,8,23,0.5,0.03,48,,23.6,18.6,0.7,0
801 온천동,2014,7,8,24,0.6,0.03,42,,23.6,13.7,0.5,0
801 온천동,2014,7,9,1,0.5,0.028,58,,24.1,0,0.4,0
801 온천동,2014,7,9,2,0.4,0.024,58,,24,211.4,0.5,0
801 온천동,2014,7,9,3,0.4,0.02,49,,24.1,158.6,1.4,0
801 온천동,2014,7,9,4,0.3,0.018,36,,24.6,350.3,0.7,0
801 온천동,2014,7,9,5,0.2,0.018,39,,25.3,247,0.6,0
801 온천동,2014,7,9,6,0.2,0.02,42,,26.7,274.4,0.5,0
801 온천동,2014,7,9,7,0.4,0.029,68,,26.7,92,0.7,0
801 온천동,2014,7,9,8,0.3,0.023,74,,27.6,125.2,0.9,0
801 온천동,2014,7,9,9,0.2,0.022,64,,27.6,149,1.4,0
801 온천동,2014,7,9,10,0.1,0.019,43,,27.6,140.6,1.3,0
801 온천동,2014,7,9,11,0.1,0.016,62,,28.3,135.3,2.7,0
801 온천동,2014,7,9,12,0.1,0.015,62,,27.8,151.6,2.1,0
801 온천동,2014,7,9,13,0.1,0.015,37,,27.8,137.1,2.2,0
801 온천동,2014,7,9,14,0.1,0.016,35,,27.3,134.8,3.1,0
801 온천동,2014,7,9,15,0.1,0.016,31,,26.9,174.8,1.5,0
801 온천동,2014,7,9,16,0.1,0.016,37,,26.5,178.9,1.5,0
801 온천동,2014,7,9,17,0.1,0.018,30,,26.1,148.5,1.9,0
801 온천동,2014,7,9,18,0.1,0.019,35,,26.1,302.7,1.2,0
801 온천동,2014,7,9,19,0.1,0.02,40,,24.7,293.2,1.3,2
801 온천동,2014,7,9,20,0.1,0.018,41,,24.3,239.9,1.2,0.5
801 온천동,2014,7,9,21,0.2,0.018,39,,24.3,215.1,1.3,0
801 온천동,2014,7,9,22,0.2,0.019,43,,24.4,308.8,1.3,1
801 온천동,2014,7,9,23,0.2,0.018,38,,24.2,277.4,1.4,0.5
801 온천동,2014,7,9,24,0.1,0.015,46,,24.1,192.9,1,0
801 온천동,2014,7,10,1,0.2,0.012,27,,24.2,269.4,0.7,0
801 온천동,2014,7,10,2,0.3,0.013,29,,24,227.8,1.1,0
801 온천동,2014,7,10,3,0.1,0.012,29,,24,221.5,1.2,0
801 온천동,2014,7,10,4,0.2,0.014,29,,23.9,245.5,1.1,0.5
801 온천동,2014,7,10,5,0.2,0.013,28,,24.3,275.1,1,0
801 온천동,2014,7,10,6,0.3,0.014,20,,24.8,306.4,1.2,0
801 온천동,2014,7,10,7,0.4,0.026,33,,25.5,290,0.8,0
801 온천동,2014,7,10,8,0.4,0.023,34,,27.1,214,0.8,0
801 온천동,2014,7,10,9,0.5,0.023,47,,27.7,229.7,1.3,0
801 온천동,2014,7,10,10,0.5,0.025,43,,29.9,313.2,1.3,0
801 온천동,2014,7,10,11,0.5,0.022,48,,31.1,285.3,1.7,0
801 온천동,2014,7,10,12,0.4,0.02,40,,30.4,158.3,1.1,0
801 온천동,2014,7,10,13,0.3,0.024,35,,26.9,196.9,2.3,0
801 온천동,2014,7,10,14,0.3,0.026,38,,27.1,180.8,2,0
801 온천동,2014,7,10,15,0.4,0.042,27,,27.7,177.3,2.2,0
801 온천동,2014,7,10,16,0.5,0.047,27,,28.1,197.5,2.2,0
801 온천동,2014,7,10,17,0.4,0.047,61,,26,196,2.2,0
801 온천동,2014,7,10,18,점검,점검,38,,25.6,190,1.9,0
801 온천동,2014,7,10,19,0.6,0.049,51,,25.2,174.7,1,0
801 온천동,2014,7,10,20,0.4,0.045,53,,25.1,159.8,0.8,0
801 온천동,2014,7,10,21,0.3,0.04,60,,24.6,81.1,0.8,0
801 온천동,2014,7,10,22,0.2,0.039,64,,24.7,36.7,0.5,0
801 온천동,2014,7,10,23,0.1,0.033,62,,24.2,0,0.2,0
801 온천동,2014,7,10,24,0.1,0.024,59,,25.2,286.7,1.6,0
801 온천동,2014,7,11,1,0.5,0.028,57,,24.7,217.2,1.2,0
801 온천동,2014,7,11,2,0.6,0.028,68,,25.1,142.1,1.4,0
801 온천동,2014,7,11,3,0.6,0.026,60,,24.6,167.6,1.2,0
801 온천동,2014,7,11,4,0.5,0.023,71,,25,202.9,0.9,0
801 온천동,2014,7,11,5,0.5,0.025,65,,25.2,141.5,1.4,0
801 온천동,2014,7,11,6,0.6,0.033,64,,27.6,318,2.5,0
801 온천동,2014,7,11,7,0.5,0.05,63,,28.7,280.7,4.3,0
801 온천동,2014,7,11,8,0.5,0.037,69,,29.2,273.4,5.6,0
801 온천동,2014,7,11,9,0.7,0.042,59,,30.5,279.4,5.3,0
801 온천동,2014,7,11,10,0.8,0.049,63,,31.6,307,2,0
801 온천동,2014,7,11,11,0.9,0.045,68,,31.1,304.4,3.5,0
801 온천동,2014,7,11,12,0.8,0.044,69,,31.2,285.6,3.1,0
801 온천동,2014,7,11,13,0.8,0.039,68,,31,290.8,1.8,0
801 온천동,2014,7,11,14,0.8,0.039,62,,32,326.8,2.5,0
801 온천동,2014,7,11,15,0.8,0.046,38,,32.3,301.1,2.4,0
801 온천동,2014,7,11,16,0.7,0.045,40,,31.7,269.9,3.3,0
801 온천동,2014,7,11,17,0.6,0.047,54,,30.2,271.3,2.3,0
801 온천동,2014,7,11,18,0.7,0.059,46,,29.3,257.9,2.4,0
801 온천동,2014,7,11,19,0.7,0.052,46,,28.4,266.9,2.1,0
801 온천동,2014,7,11,20,0.7,0.045,60,,27.9,268.5,2,0
801 온천동,2014,7,11,21,0.6,0.035,74,,26.2,98.9,1.3,0
801 온천동,2014,7,11,22,0.6,0.04,64,,26.4,47.3,0.8,0
801 온천동,2014,7,11,23,0.6,0.037,66,,25.7,0,0.3,0
801 온천동,2014,7,11,24,0.6,0.035,56,,25.5,66.4,1,0
801 온천동,2014,7,12,1,0.6,0.034,55,,25.5,0,0.3,0
801 온천동,2014,7,12,2,0.7,0.037,55,,24.7,133.7,1,0
801 온천동,2014,7,12,3,0.8,0.036,54,,25.7,237.9,1.7,0
801 온천동,2014,7,12,4,0.7,0.034,60,,23.9,357.4,0.6,0
801 온천동,2014,7,12,5,0.4,0.02,57,,24.5,49.5,0.6,0
801 온천동,2014,7,12,6,0.5,0.031,43,,26.1,0,0.3,0
801 온천동,2014,7,12,7,0.7,0.04,49,,28.6,200.6,1,0
801 온천동,2014,7,12,8,0.7,0.046,57,,29.2,230.2,2,0
801 온천동,2014,7,12,9,0.8,0.049,72,,29,233.7,2.4,0
801 온천동,2014,7,12,10,1.1,0.056,64,,28.4,293.6,3.6,0
801 온천동,2014,7,12,11,1.1,0.066,81,,27.6,241.5,1.6,0
801 온천동,2014,7,12,12,0.8,0.048,110,,27.9,247.3,1.8,0
801 온천동,2014,7,12,13,1,0.06,67,,28.5,219.1,2.3,0
801 온천동,2014,7,12,14,1,0.065,92,,27.5,231.1,1.6,0
801 온천동,2014,7,12,15,1,0.074,107,,26.9,212.5,1.7,0
801 온천동,2014,7,12,16,1.1,0.081,109,,25.6,204.2,2.8,0
801 온천동,2014,7,12,17,1.1,0.078,120,,25,184.5,1.2,0
801 온천동,2014,7,12,18,1.2,0.087,118,,24.2,212.4,1.9,0
801 온천동,2014,7,12,19,1.2,0.086,124,,24.2,215.5,2,0
801 온천동,2014,7,12,20,1,0.064,103,,24.1,207.6,2.1,0
801 온천동,2014,7,12,21,1.1,0.062,99,,24,207.1,1.6,0
801 온천동,2014,7,12,22,0.9,0.048,98,,24,197,1.7,0
801 온천동,2014,7,12,23,0.7,0.042,81,,23.6,201.1,0.7,0
801 온천동,2014,7,12,24,0.6,0.037,72,,22.4,39.1,0.6,0
801 온천동,2014,7,13,1,0.6,0.029,72,,21.9,359.8,0.9,0
801 온천동,2014,7,13,2,0.5,0.023,66,,20.9,291.2,1.1,3
801 온천동,2014,7,13,3,0.6,0.022,84,,20.8,318.3,0.6,2
801 온천동,2014,7,13,4,0.6,0.018,63,,20.4,317.2,1,4
801 온천동,2014,7,13,5,0.5,0.018,61,,20.3,227.6,0.6,3
801 온천동,2014,7,13,6,0.5,0.028,60,,20.6,271.6,0.8,5
801 온천동,2014,7,13,7,0.5,0.039,60,,20.6,193.4,0.6,2
801 온천동,2014,7,13,8,0.6,0.052,36,,21.1,181.1,0.6,0.5
801 온천동,2014,7,13,9,0.6,0.039,45,,22.1,164.5,1,0
801 온천동,2014,7,13,10,0.4,0.032,49,,23.5,199.4,1.5,0
801 온천동,2014,7,13,11,0.5,0.035,40,,23.7,259,1.9,0.5
801 온천동,2014,7,13,12,0.5,0.031,47,,25.7,200.6,1.6,0
801 온천동,2014,7,13,13,0.5,0.03,43,,26.1,279.6,1.3,0
801 온천동,2014,7,13,14,0.5,0.03,44,,26.9,287.9,1.9,0
801 온천동,2014,7,13,15,0.5,0.029,55,,25.7,183.8,2.7,0
801 온천동,2014,7,13,16,0.5,0.03,57,,25.1,167.4,2.5,0
801 온천동,2014,7,13,17,0.5,0.03,57,,23.9,194.5,2,0
801 온천동,2014,7,13,18,0.6,0.046,47,,23.3,216.8,1.8,0
801 온천동,2014,7,13,19,0.6,0.047,40,,23.2,202.8,1.5,0
801 온천동,2014,7,13,20,0.6,0.05,51,,23.3,198.9,1.5,0
801 온천동,2014,7,13,21,0.7,0.052,45,,23.3,186.4,0.6,0
801 온천동,2014,7,13,22,0.7,0.046,61,,22.7,0,0.4,0
801 온천동,2014,7,13,23,0.7,0.032,62,,22.7,356,0.7,0
801 온천동,2014,7,13,24,0.6,0.027,56,,22.6,62.6,0.7,0
801 온천동,2014,7,14,1,0.6,0.019,56,,22.3,0,0.4,0
801 온천동,2014,7,14,2,0.7,0.022,50,,22.7,158.9,0.7,0
801 온천동,2014,7,14,3,0.7,0.022,44,,22.9,0,0.4,0
801 온천동,2014,7,14,4,0.6,0.017,62,,22.9,229.1,0.7,0
801 온천동,2014,7,14,5,0.6,0.02,62,,23.6,288.3,0.7,0
801 온천동,2014,7,14,6,0.7,0.024,49,,24.5,201,0.7,0
801 온천동,2014,7,14,7,0.8,0.042,49,,26.4,335.4,1.4,0
801 온천동,2014,7,14,8,0.9,0.037,67,,28.1,4.4,1.1,0
801 온천동,2014,7,14,9,0.9,0.038,67,,30.3,198.5,1.7,0
801 온천동,2014,7,14,10,0.9,0.039,46,,30.4,280.1,3.1,0
801 온천동,2014,7,14,11,0.9,0.041,74,,31.5,277.6,2.9,0
801 온천동,2014,7,14,12,0.8,0.04,68,,31.9,216.9,3.4,0
801 온천동,2014,7,14,13,0.8,0.04,71,,30.8,211.2,2.9,0
801 온천동,2014,7,14,14,0.9,0.055,71,,30.9,213.6,1.8,0
801 온천동,2014,7,14,15,1,0.059,79,,29.5,225.3,2.6,0
801 온천동,2014,7,14,16,1,0.064,78,,29.2,220.2,2.6,0
801 온천동,2014,7,14,17,1,0.073,79,,27.9,227.6,2.2,0
801 온천동,2014,7,14,18,1.1,0.089,81,,27,200.1,1.7,0
801 온천동,2014,7,14,19,1.1,0.081,105,,26.3,231.4,1.5,0
801 온천동,2014,7,14,20,0.8,0.06,96,,25.3,226.8,2.2,0
801 온천동,2014,7,14,21,0.8,0.061,89,,24.9,214.5,2.5,0
801 온천동,2014,7,14,22,0.9,0.056,93,,24.5,150.5,0.7,0
801 온천동,2014,7,14,23,0.7,0.039,103,,24.3,349.7,0.7,0
801 온천동,2014,7,14,24,0.8,0.041,92,,24.1,198.2,1.1,0
801 온천동,2014,7,15,1,0.7,0.021,103,,23.5,206.7,1.5,0
801 온천동,2014,7,15,2,0.7,0.021,87,,23,204.9,1.9,0
801 온천동,2014,7,15,3,0.7,0.018,95,,24.1,272,2.3,0
801 온천동,2014,7,15,4,0.6,0.018,92,,23,0,0.2,0
801 온천동,2014,7,15,5,0.6,0.019,88,,23.8,134.2,0.9,0
801 온천동,2014,7,15,6,0.7,0.023,88,,24.9,333.4,0.6,0
801 온천동,2014,7,15,7,0.8,0.052,90,,26.7,213.5,2.1,0
801 온천동,2014,7,15,8,0.9,0.045,102,,25.6,214.2,2.5,0
801 온천동,2014,7,15,9,0.9,0.046,111,,26.2,243,1.8,0
801 온천동,2014,7,15,10,1,0.056,104,,26.4,220.2,2.9,0
801 온천동,2014,7,15,11,1,0.058,107,,27.6,245,1.6,0
801 온천동,2014,7,15,12,0.9,0.058,98,,29.1,213.1,1.5,0
801 온천동,2014,7,15,13,0.9,0.059,105,,26.3,179.9,3,0
801 온천동,2014,7,15,14,1,0.055,90,,25.8,205.2,2,0
801 온천동,2014,7,15,15,1.1,0.062,97,,24.8,235.6,1.8,0
801 온천동,2014,7,15,16,0.9,0.054,94,,23.1,208.6,1.8,1
801 온천동,2014,7,15,17,1,0.067,92,,23.2,207,1.1,0.5
801 온천동,2014,7,15,18,1.1,0.065,86,,22.5,0,0.2,0.5
801 온천동,2014,7,15,19,0.8,0.052,69,,22.6,33.3,0.7,1
801 온천동,2014,7,15,20,0.6,0.035,57,,22.1,311,0.5,2
801 온천동,2014,7,15,21,0.7,0.04,52,,22.3,122.2,0.5,1
801 온천동,2014,7,15,22,1,0.05,42,,22.2,0,0.4,0.5
801 온천동,2014,7,15,23,0.7,0.037,69,,22.3,174.8,0.8,0
801 온천동,2014,7,15,24,0.8,0.036,69,,22.8,247.4,0.8,0
801 온천동,2014,7,16,1,0.6,0.03,49,,22.8,246.1,1.4,0
801 온천동,2014,7,16,2,0.5,0.025,55,,22.7,225.7,1.4,0.5
801 온천동,2014,7,16,3,0.5,0.017,42,,22.4,252.9,2.8,0
801 온천동,2014,7,16,4,0.5,0.018,45,,22.7,86.4,0.7,0
801 온천동,2014,7,16,5,0.5,0.02,40,,22.8,0,0.4,0
801 온천동,2014,7,16,6,0.6,0.025,53,,23.5,212.5,0.7,0
801 온천동,2014,7,16,7,0.7,0.036,49,,24.1,315.7,0.8,0
801 온천동,2014,7,16,8,0.6,0.031,55,,25.9,330.6,0.9,0
801 온천동,2014,7,16,9,0.7,0.035,46,,28.4,186.6,2.1,0
801 온천동,2014,7,16,10,0.7,0.035,50,,28.6,269.6,1.5,0
801 온천동,2014,7,16,11,0.8,0.037,47,,28.5,191,2.7,0
801 온천동,2014,7,16,12,0.8,0.037,49,,27.8,175.7,2.5,0
801 온천동,2014,7,16,13,0.8,0.05,43,,27.1,234.8,2.3,0
801 온천동,2014,7,16,14,0.9,0.061,61,,26.5,206,1.4,0
801 온천동,2014,7,16,15,0.8,0.045,64,,26.3,224,1.2,0
801 온천동,2014,7,16,16,0.8,0.051,64,,26,202.3,1.3,0
801 온천동,2014,7,16,17,0.8,0.053,45,,25.8,216.5,1.5,0
801 온천동,2014,7,16,18,0.8,0.056,45,,25.2,233.7,2,0
801 온천동,2014,7,16,19,점검,점검,38,,24.7,247.1,0.6,0
801 온천동,2014,7,16,20,점검,점검,42,,25,255.5,1.7,0
801 온천동,2014,7,16,21,0.7,0.046,55,,24.7,256.8,2.5,0
801 온천동,2014,7,16,22,0.5,0.034,43,,24.2,290.6,1.2,0
801 온천동,2014,7,16,23,0.5,0.029,43,,24.5,284,3.6,0
801 온천동,2014,7,16,24,0.5,0.025,26,,24.3,151,1.3,0
801 온천동,2014,7,17,1,0.6,0.023,41,,24.3,169.5,0.8,0
801 온천동,2014,7,17,2,0.6,0.018,52,,24.3,270.5,0.7,0
801 온천동,2014,7,17,3,0.6,0.015,52,,24,215.4,1.4,0
801 온천동,2014,7,17,4,0.5,0.016,31,,23.6,259.8,1.8,0
801 온천동,2014,7,17,5,0.5,0.019,49,,23,0,0.3,2
801 온천동,2014,7,17,6,0.6,0.022,49,,22.7,221.1,2.4,1.5
801 온천동,2014,7,17,7,0.7,0.03,50,,23.1,210.7,1.2,0.5
801 온천동,2014,7,17,8,0.7,0.033,57,,24.5,210.3,0.7,0
801 온천동,2014,7,17,9,0.8,0.039,43,,25.2,271.8,2,0
801 온천동,2014,7,17,10,0.8,0.035,42,,24.9,255.6,1.5,0
801 온천동,2014,7,17,11,0.7,0.028,46,,25.3,253.3,1.7,0
801 온천동,2014,7,17,12,0.6,0.028,43,,26,255,2.1,0
801 온천동,2014,7,17,13,0.7,0.033,52,,25.9,237.2,2.2,0
801 온천동,2014,7,17,14,0.7,0.033,55,,24.9,224,2,0
801 온천동,2014,7,17,15,0.7,0.034,61,,25.3,250.6,1.2,0.5
801 온천동,2014,7,17,16,0.8,0.037,44,,25.3,245.9,2.8,0
801 온천동,2014,7,17,17,0.9,0.038,38,,23.6,249.7,2.1,2
801 온천동,2014,7,17,18,0.7,0.03,47,,23.1,251.4,2.6,1.5
801 온천동,2014,7,17,19,0.7,0.034,42,,23.3,215.4,1.1,0
801 온천동,2014,7,17,20,0.6,0.033,35,,23.4,137.8,1.2,0
801 온천동,2014,7,17,21,0.6,0.031,30,,23.2,39.2,1.1,0
801 온천동,2014,7,17,22,0.5,0.029,24,,23.8,0,0.4,0
801 온천동,2014,7,17,23,0.5,0.029,20,,24.6,255.8,2.9,0
801 온천동,2014,7,17,24,0.5,0.022,33,,24.1,247.7,1,0
801 온천동,2014,7,18,1,0.4,0.02,14,,23.8,233.8,1.5,0
801 온천동,2014,7,18,2,0.3,0.017,28,,24,208.5,1,0
801 온천동,2014,7,18,3,0.3,0.018,19,,23.7,245.5,1.3,0
801 온천동,2014,7,18,4,0.3,0.015,31,,23.4,186.9,1.5,1
801 온천동,2014,7,18,5,0.3,0.015,24,,23.4,232.3,1.1,0
801 온천동,2014,7,18,6,0.4,0.017,28,,24.5,250.4,1.2,0
801 온천동,2014,7,18,7,0.5,0.026,28,,25.3,273.9,1.8,0
801 온천동,2014,7,18,8,0.5,0.02,39,,27,295.7,1.5,0
801 온천동,2014,7,18,9,0.6,0.025,34,,28,232.3,1.6,0
801 온천동,2014,7,18,10,0.5,0.025,43,,27.9,313.1,3.5,0
801 온천동,2014,7,18,11,0.7,0.03,37,,29.2,227.6,2.2,0
801 온천동,2014,7,18,12,0.7,0.026,52,,27.6,273.4,2.3,0
801 온천동,2014,7,18,13,0.6,0.027,42,,21.8,231,2,9.5
801 온천동,2014,7,18,14,0.6,0.029,42,,22.6,194.3,2.3,0.5
801 온천동,2014,7,18,15,0.5,0.029,51,,22.3,233.8,2,2.5
801 온천동,2014,7,18,16,0.5,0.033,46,,21.9,194.7,2.9,4.5
801 온천동,2014,7,18,17,0.5,0.035,24,,22.6,271.2,2.7,1
801 온천동,2014,7,18,18,0.5,0.035,36,,22.1,236.7,2,0
801 온천동,2014,7,18,19,0.4,0.032,31,,22.6,216.2,2.5,0
801 온천동,2014,7,18,20,0.5,0.031,31,,22.7,269.2,3.1,0
801 온천동,2014,7,18,21,0.5,0.029,34,,22.7,136.5,0.7,0
801 온천동,2014,7,18,22,0.5,0.03,27,,22.6,173.9,2.4,0
801 온천동,2014,7,18,23,0.5,0.029,38,,23.2,167.3,2.6,0
801 온천동,2014,7,18,24,0.5,0.024,38,,23,194.3,2.1,0
801 온천동,2014,7,19,1,0.5,0.017,23,,22.7,187.6,1.4,0
801 온천동,2014,7,19,2,0.5,0.018,23,,22.7,139.9,0.9,0
801 온천동,2014,7,19,3,0.5,0.019,23,,22.5,70.1,1,0
801 온천동,2014,7,19,4,0.5,0.018,25,,23.2,0,0.3,0
801 온천동,2014,7,19,5,0.5,0.017,26,,23.6,40.4,0.8,0
801 온천동,2014,7,19,6,0.6,0.018,35,,25.1,203.8,0.9,0
801 온천동,2014,7,19,7,0.8,0.02,31,,26.2,252.3,1.8,0
801 온천동,2014,7,19,8,0.7,0.02,42,,27.2,250.3,1.4,0
801 온천동,2014,7,19,9,0.8,0.023,42,,29,270,2.8,0
801 온천동,2014,7,19,10,1,0.029,40,,30.1,265.9,2.1,0
801 온천동,2014,7,19,11,1,0.03,34,,30.7,271,2.7,0
801 온천동,2014,7,19,12,1,0.04,38,,32.1,312.9,1.6,0
801 온천동,2014,7,19,13,1,0.04,43,,31.6,289.8,1.9,0
801 온천동,2014,7,19,14,0.9,0.039,43,,29.7,169.8,3.4,0
801 온천동,2014,7,19,15,0.8,0.029,34,,28.5,188.7,2.4,0
801 온천동,2014,7,19,16,1,0.046,38,,29.1,209,2,0
801 온천동,2014,7,19,17,1.2,0.067,50,,28.2,248.1,1.8,0
801 온천동,2014,7,19,18,1.1,0.077,50,,26.2,151.3,1.5,0
801 온천동,2014,7,19,19,0.9,0.052,59,,25.1,184.5,1.2,0
801 온천동,2014,7,19,20,0.7,0.03,47,,24.7,145.8,0.6,0.5
801 온천동,2014,7,19,21,0.7,0.039,41,,24.5,303.9,1.2,0.5
801 온천동,2014,7,19,22,0.6,0.037,41,,23.3,0,0.4,0
801 온천동,2014,7,19,23,0.6,0.037,35,,23.3,130.8,1,0
801 온천동,2014,7,19,24,0.7,0.028,31,,23.2,0,0.4,0
801 온천동,2014,7,20,1,0.5,0.02,53,,23.2,0,0.4,0
801 온천동,2014,7,20,2,0.5,0.018,45,,23.1,90.7,0.5,0
801 온천동,2014,7,20,3,0.5,0.015,46,,23.2,82,1,0
801 온천동,2014,7,20,4,0.5,0.018,47,,23.5,0,0.4,0
801 온천동,2014,7,20,5,0.5,0.017,36,,23.9,0,0.1,0
801 온천동,2014,7,20,6,0.5,0.018,50,,25.6,266.5,0.5,0
801 온천동,2014,7,20,7,0.5,0.029,50,,27,227.7,0.5,0
801 온천동,2014,7,20,8,0.6,0.03,46,,27.7,301.4,0.7,0
801 온천동,2014,7,20,9,0.5,0.027,46,,28.4,150,2.1,0
801 온천동,2014,7,20,10,0.6,0.032,46,,29.5,135.1,1.1,0
801 온천동,2014,7,20,11,0.8,0.034,64,,28.7,143.7,3.7,0
801 온천동,2014,7,20,12,0.9,0.032,64,,29.6,134.9,1.8,0
801 온천동,2014,7,20,13,0.8,0.042,75,,29.3,153.5,1.5,0
801 온천동,2014,7,20,14,0.7,0.024,75,,29.4,139.3,2.1,0
801 온천동,2014,7,20,15,0.7,0.031,62,,29.5,140,1.5,0
801 온천동,2014,7,20,16,0.6,0.028,30,,29.8,317.5,0.8,0
801 온천동,2014,7,20,17,0.6,0.038,38,,27.4,313.3,0.5,0
801 온천동,2014,7,20,18,0.6,0.038,41,,26.1,127.7,1.3,0
801 온천동,2014,7,20,19,0.7,0.047,45,,25.5,0,0.3,0
801 온천동,2014,7,20,20,0.7,0.047,25,,24.7,14.6,0.6,0
801 온천동,2014,7,20,21,0.7,0.041,25,,24,26,0.7,0
801 온천동,2014,7,20,22,0.7,0.039,42,,23.6,165.9,0.9,0
801 온천동,2014,7,20,23,0.6,0.031,59,,23.1,0,0.1,0
801 온천동,2014,7,20,24,0.4,0.024,56,,22.7,35.2,0.8,0
801 온천동,2014,7,21,1,0.5,0.023,47,,22.2,16.6,0.6,0
801 온천동,2014,7,21,2,0.5,0.024,61,,22.2,36.3,0.9,0
801 온천동,2014,7,21,3,0.4,0.018,55,,21.9,34.4,0.8,0
801 온천동,2014,7,21,4,0.4,0.018,53,,22.2,0,0,0
801 온천동,2014,7,21,5,0.4,0.02,49,,23.2,0,0.4,0
801 온천동,2014,7,21,6,0.5,0.021,49,,24.2,0.5,0.7,0
801 온천동,2014,7,21,7,0.5,0.031,64,,26.9,10.5,0.6,0
801 온천동,2014,7,21,8,0.6,0.032,69,,29.5,224,1.7,0
801 온천동,2014,7,21,9,0.9,0.039,67,,28.9,165.6,2.6,0
801 온천동,2014,7,21,10,0.9,0.036,81,,30.7,234.6,2.6,0
801 온천동,2014,7,21,11,0.9,0.046,68,,31.5,228.8,2.7,0
801 온천동,2014,7,21,12,0.8,0.049,79,,31.8,213.3,3,0
801 온천동,2014,7,21,13,0.9,0.036,70,,31.6,222.7,3.1,0
801 온천동,2014,7,21,14,0.8,0.041,72,,30.4,214.9,3.3,0
801 온천동,2014,7,21,15,0.9,0.053,61,,29,222.2,3,0
801 온천동,2014,7,21,16,0.9,0.051,66,,29.5,236.2,2.4,0
801 온천동,2014,7,21,17,0.7,0.05,62,,28,232.5,1.6,0
801 온천동,2014,7,21,18,0.9,0.065,62,,27.1,216.5,1.1,0
801 온천동,2014,7,21,19,0.9,0.069,76,,26.5,202.1,1.5,0
801 온천동,2014,7,21,20,0.8,0.059,69,,26.3,239.6,1.3,0
801 온천동,2014,7,21,21,0.7,0.054,78,,25.9,248.3,1.4,0
801 온천동,2014,7,21,22,0.5,0.033,66,,25.2,228.7,0.9,0
801 온천동,2014,7,21,23,0.4,0.025,54,,25.2,215.5,1.4,0
801 온천동,2014,7,21,24,0.5,0.026,55,,24.5,268.9,0.9,0
801 온천동,2014,7,22,1,0.4,0.017,56,,24.1,274.8,2.3,0
801 온천동,2014,7,22,2,0.3,0.015,57,,24.2,265.4,2.8,0
801 온천동,2014,7,22,3,0.4,0.014,65,,24.1,280.2,3,0
801 온천동,2014,7,22,4,0.3,0.012,67,,24,265.4,1.3,0
801 온천동,2014,7,22,5,0.3,0.015,67,,25.1,253.4,1.7,0
801 온천동,2014,7,22,6,0.4,0.02,70,,25.3,288.5,3.2,0
801 온천동,2014,7,22,7,0.6,0.036,70,,26.5,278.2,3.2,0
801 온천동,2014,7,22,8,0.5,0.027,82,,27,272.7,3.1,0
801 온천동,2014,7,22,9,0.6,0.027,53,,27.8,294.8,3.9,0
801 온천동,2014,7,22,10,0.6,0.03,53,,28.7,230.4,3.5,0
801 온천동,2014,7,22,11,0.7,0.027,43,,29.7,232.1,3.3,0
801 온천동,2014,7,22,12,0.7,0.028,53,,29.7,275.6,3.2,0
801 온천동,2014,7,22,13,0.7,0.028,42,,29.7,261.1,3.2,0
801 온천동,2014,7,22,14,0.7,0.029,60,,29.1,269.7,3.6,0
801 온천동,2014,7,22,15,0.7,0.031,54,,28.4,252.1,2.8,0
801 온천동,2014,7,22,16,0.7,0.031,52,,27.5,271.6,3.4,0
801 온천동,2014,7,22,17,0.7,0.029,42,,27,234.6,3.2,0
801 온천동,2014,7,22,18,0.6,0.026,53,,26.5,263.7,3.6,0
801 온천동,2014,7,22,19,0.4,0.023,40,,26.3,238.6,3.2,0
801 온천동,2014,7,22,20,0.4,0.024,43,,26.3,250.1,2.6,0
801 온천동,2014,7,22,21,0.4,0.019,35,,26.5,302.4,3.6,0
801 온천동,2014,7,22,22,0.4,0.015,39,,26.2,273.6,3.2,0
801 온천동,2014,7,22,23,0.3,0.014,31,,26.1,267.9,3,0
801 온천동,2014,7,22,24,0.3,0.013,31,,25.9,232.2,2.3,0
801 온천동,2014,7,23,1,0.3,0.01,34,,25.6,236.8,2.3,0
801 온천동,2014,7,23,2,0.3,0.01,34,,26.3,298,4.1,0
801 온천동,2014,7,23,3,0.2,0.008,36,,25.6,266.4,2.2,0
801 온천동,2014,7,23,4,0.2,0.008,28,,25.6,258.5,3,0
801 온천동,2014,7,23,5,0.2,0.01,32,,26.1,254,3.3,0
801 온천동,2014,7,23,6,0.2,0.013,32,,27.1,292,3.7,0
801 온천동,2014,7,23,7,0.3,0.022,32,,29.2,260.3,2.8,0
801 온천동,2014,7,23,8,0.4,0.016,44,,29.8,282.4,3.7,0
