측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
703 학장동,2015,10,22,11,0.3,0.022,55,32,북서,3,,
703 학장동,2015,10,22,12,0.3,0.021,52,26,북서,2.5,,
703 학장동,2015,10,22,13,0.3,0.017,49,21,서북서,2.8,,
703 학장동,2015,10,22,14,0.3,0.019,47,25,서북서,2.6,,
703 학장동,2015,10,22,15,0.3,0.022,50,29,서북서,2.7,,
703 학장동,2015,10,22,16,0.3,0.026,55,26,서북서,2.6,,
703 학장동,2015,10,22,17,0.3,0.027,48,24,서북서,2.5,,
703 학장동,2015,10,22,18,0.4,0.03,50,27,서북서,2.2,,
703 학장동,2015,10,22,19,0.4,0.038,46,25,서북서,2.4,,
703 학장동,2015,10,22,20,0.4,0.034,48,22,서북서,2,,
703 학장동,2015,10,22,21,0.4,0.038,35,19,서북서,1,,
703 학장동,2015,10,22,22,0.4,0.039,36,20,서북서,0.7,,
703 학장동,2015,10,22,23,0.4,0.039,34,23,서북서,0.6,,
703 학장동,2015,10,22,24,0.4,0.045,31,19,남서,0.5,,
703 학장동,2015,10,23,1,0.4,0.046,38,28,남남서,0.5,,
703 학장동,2015,10,23,2,0.4,0.036,29,17,서남서,0.3,,
703 학장동,2015,10,23,3,0.4,0.04,31,23,남남서,0.2,,
703 학장동,2015,10,23,4,0.4,0.035,32,24,동남동,0.4,,
703 학장동,2015,10,23,5,0.4,0.034,32,25,남동,0.4,,
703 학장동,2015,10,23,6,0.4,0.064,39,24,남동,0.5,,
703 학장동,2015,10,23,7,0.5,0.046,34,21,동남동,0.4,,
703 학장동,2015,10,23,8,0.6,0.05,49,26,동남동,0.4,,
703 학장동,2015,10,23,9,0.5,0.051,69,43,남남서,0.4,,
703 학장동,2015,10,23,10,0.4,0.048,48,26,남,0.8,,
703 학장동,2015,10,23,11,0.3,0.037,40,22,남남동,0.8,,
703 학장동,2015,10,23,12,0.3,0.028,42,23,남남서,1,,
703 학장동,2015,10,23,13,0.3,0.025,42,15,남남동,1,,
703 학장동,2015,10,23,14,0.4,0.029,51,28,남남동,0.8,,
703 학장동,2015,10,23,15,0.4,0.036,56,33,동남동,1.5,,
703 학장동,2015,10,23,16,0.4,0.055,91,42,동,1.5,,
703 학장동,2015,10,23,17,0.4,0.06,94,47,북동,1.6,,
703 학장동,2015,10,23,18,0.5,0.077,51,28,북동,1.4,,
703 학장동,2015,10,23,19,0.5,0.074,53,36,동북동,1.2,,
703 학장동,2015,10,23,20,0.5,0.072,60,36,동,1,,
703 학장동,2015,10,23,21,0.5,0.068,61,42,동,0.9,,
703 학장동,2015,10,23,22,0.5,0.064,70,51,북동,0.7,,
703 학장동,2015,10,23,23,0.5,0.062,63,42,북동,1,,
703 학장동,2015,10,23,24,0.6,0.065,66,49,동북동,0.5,,
703 학장동,2015,10,24,1,0.6,0.055,84,55,북동,0.6,,
703 학장동,2015,10,24,2,0.6,0.051,68,49,북북동,0.6,,
703 학장동,2015,10,24,3,0.6,0.051,69,48,동남동,0.3,,
703 학장동,2015,10,24,4,0.5,0.047,79,63,동북동,0.5,,
703 학장동,2015,10,24,5,0.6,0.044,68,57,동,0.3,,
703 학장동,2015,10,24,6,0.6,0.062,84,60,남동,0.2,,
703 학장동,2015,10,24,7,0.6,0.049,85,65,동,0.2,,
703 학장동,2015,10,24,8,0.7,0.049,106,70,남동,0.3,,
703 학장동,2015,10,24,9,0.7,0.052,114,65,남동,0.5,,
703 학장동,2015,10,24,10,0.6,0.041,108,76,남남동,0.6,,
703 학장동,2015,10,24,11,0.6,0.039,102,74,남남동,0.8,,
703 학장동,2015,10,24,12,0.5,0.031,100,76,남동,1.3,,
703 학장동,2015,10,24,13,0.5,0.022,112,75,남남동,1.8,,
703 학장동,2015,10,24,14,0.6,0.024,90,65,남,1.6,,
703 학장동,2015,10,24,15,0.5,0.023,90,66,남,1.7,,
703 학장동,2015,10,24,16,0.6,0.022,88,59,남,1.7,,
703 학장동,2015,10,24,17,0.7,0.028,81,59,남,1.5,,
703 학장동,2015,10,24,18,0.8,0.048,70,51,남남동,1.1,,
703 학장동,2015,10,24,19,0.7,0.059,76,49,남동,0.5,,
703 학장동,2015,10,24,20,0.8,0.068,71,51,남동,0.5,,
703 학장동,2015,10,24,21,0.8,0.07,76,58,남동,0.4,,
703 학장동,2015,10,24,22,0.8,0.067,75,61,동남동,0.4,,
703 학장동,2015,10,24,23,0.7,0.039,84,66,서남서,1,,
703 학장동,2015,10,24,24,0.4,0.009,78,55,서,2,,
703 학장동,2015,10,25,1,0.3,0.006,38,22,서,1.8,,
703 학장동,2015,10,25,2,0.3,0.008,25,14,서,1.5,,
703 학장동,2015,10,25,3,0.3,0.007,31,12,서북서,2.2,,
703 학장동,2015,10,25,4,0.3,0.007,37,20,서북서,2.3,,
703 학장동,2015,10,25,5,0.2,0.007,42,19,서북서,2.3,,
703 학장동,2015,10,25,6,0.2,0.01,38,17,서북서,2.4,,
703 학장동,2015,10,25,7,0.2,0.021,29,11,서,1.4,,
703 학장동,2015,10,25,8,0.2,0.024,32,11,서,1.2,,
703 학장동,2015,10,25,9,0.2,0.022,34,12,서북서,1.7,,
703 학장동,2015,10,25,10,0.2,0.013,30,15,서북서,2.8,,
703 학장동,2015,10,25,11,0.2,0.009,37,10,서북서,2.9,,
703 학장동,2015,10,25,12,0.2,0.009,37,9,북서,2.8,,
703 학장동,2015,10,25,13,0.2,0.009,32,10,서북서,2.8,,
703 학장동,2015,10,25,14,0.2,0.011,29,8,서북서,2.7,,
703 학장동,2015,10,25,15,0.2,0.011,35,8,서북서,2.9,,
703 학장동,2015,10,25,16,0.2,0.014,35,10,서북서,2.9,,
703 학장동,2015,10,25,17,0.2,0.012,36,동불,북서,3.2,,
703 학장동,2015,10,25,18,0.2,0.016,30,동불,서북서,2.7,,
703 학장동,2015,10,25,19,0.2,0.017,33,동불,서,1.6,,
703 학장동,2015,10,25,20,0.2,0.02,32,동불,서,1.2,,
703 학장동,2015,10,25,21,0.2,0.022,27,동불,서남서,1.4,,
703 학장동,2015,10,25,22,0.2,0.02,23,동불,서남서,1.5,,
703 학장동,2015,10,25,23,0.2,0.022,21,동불,서,0.9,,
703 학장동,2015,10,25,24,0.2,0.026,26,동불,서북서,0.9,,
703 학장동,2015,10,26,1,0.2,0.018,22,동불,북서,1,,
703 학장동,2015,10,26,2,0.2,0.01,23,동불,서,1.1,,
703 학장동,2015,10,26,3,0.2,0.009,19,동불,서남서,1.2,,
703 학장동,2015,10,26,4,0.2,0.015,26,동불,남서,0.5,,
703 학장동,2015,10,26,5,0.2,0.017,22,동불,북동,0.6,,
703 학장동,2015,10,26,6,0.3,0.037,19,동불,북동,0.5,,
703 학장동,2015,10,26,7,0.4,0.048,23,동불,동남동,0.4,,
703 학장동,2015,10,26,8,0.5,0.052,47,동불,동남동,0.5,,
703 학장동,2015,10,26,9,점검,점검,점검,점검,남,0.7,,
703 학장동,2015,10,26,10,0.3,0.038,점검,점검,서남서,1.1,,
703 학장동,2015,10,26,11,0.2,0.023,38,11,서북서,2.2,,
703 학장동,2015,10,26,12,0.2,0.015,34,12,서북서,2.6,,
703 학장동,2015,10,26,13,0.2,0.014,29,9,서북서,2.2,,
703 학장동,2015,10,26,14,0.2,0.014,28,6,서북서,2.1,,
703 학장동,2015,10,26,15,0.2,0.018,23,10,서북서,2,,
703 학장동,2015,10,26,16,0.2,0.018,29,15,북서,2,,
703 학장동,2015,10,26,17,0.2,0.019,37,18,북서,1.8,,
703 학장동,2015,10,26,18,0.2,0.022,22,14,북서,1.8,,
703 학장동,2015,10,26,19,0.3,0.032,29,13,서북서,1.3,,
703 학장동,2015,10,26,20,0.4,0.05,25,14,남,0.8,,
703 학장동,2015,10,26,21,0.3,0.046,26,15,남동,0.9,,
703 학장동,2015,10,26,22,0.4,0.054,21,13,남,0.4,,
703 학장동,2015,10,26,23,0.4,0.049,24,13,남동,0.6,,
703 학장동,2015,10,26,24,0.4,0.048,27,15,남,0.4,,
703 학장동,2015,10,27,1,0.3,0.048,32,19,남남동,0.3,,
703 학장동,2015,10,27,2,0.4,0.05,31,14,남남동,0.1,,
703 학장동,2015,10,27,3,0.4,0.045,36,18,남남동,0.3,,
703 학장동,2015,10,27,4,0.3,0.036,45,19,남동,0.5,,
703 학장동,2015,10,27,5,0.3,0.04,27,14,남남동,0.5,,
703 학장동,2015,10,27,6,0.4,0.042,37,20,남동,0.3,,
703 학장동,2015,10,27,7,0.5,0.047,43,25,동남동,0.4,,
703 학장동,2015,10,27,8,0.6,0.056,81,41,동남동,0.3,,
703 학장동,2015,10,27,9,0.5,0.059,69,39,남동,0.6,,
703 학장동,2015,10,27,10,0.3,0.035,31,36,동,2.1,,
703 학장동,2015,10,27,11,0.3,0.015,60,24,동북동,3.4,,
703 학장동,2015,10,27,12,0.3,0.016,35,22,동북동,2.9,,
703 학장동,2015,10,27,13,0.3,0.024,41,22,남동,2.1,,
703 학장동,2015,10,27,14,0.3,0.026,41,23,남,1.7,,
703 학장동,2015,10,27,15,0.4,0.022,30,15,남남동,2,,
703 학장동,2015,10,27,16,0.5,0.028,29,10,남남동,2.1,,
703 학장동,2015,10,27,17,0.5,0.029,39,15,남남동,2.2,,
703 학장동,2015,10,27,18,0.5,0.034,46,22,남남동,2,,
703 학장동,2015,10,27,19,0.6,0.042,76,31,남남동,1.6,,
703 학장동,2015,10,27,20,0.5,0.048,90,32,남남동,0.8,,
703 학장동,2015,10,27,21,0.4,0.028,88,35,남남동,0.9,,
703 학장동,2015,10,27,22,0.3,0.027,119,31,남남동,1.2,,
703 학장동,2015,10,27,23,0.3,0.022,128,29,남동,1.6,,
703 학장동,2015,10,27,24,0.3,0.019,133,26,남동,1.4,,
703 학장동,2015,10,28,1,0.3,0.015,117,23,남동,1.2,,
703 학장동,2015,10,28,2,0.2,0.011,98,21,동남동,1.2,,
703 학장동,2015,10,28,3,0.2,0.011,동불,19,남동,0.8,,
703 학장동,2015,10,28,4,0.3,0.018,동불,18,남남동,0.8,,
703 학장동,2015,10,28,5,0.2,0.033,동불,16,남동,0.8,,
703 학장동,2015,10,28,6,0.3,0.038,동불,18,남동,1,,
703 학장동,2015,10,28,7,0.3,0.043,동불,20,남동,0.5,,
703 학장동,2015,10,28,8,0.4,0.043,동불,32,남동,0.6,,
703 학장동,2015,10,28,9,0.4,0.046,동불,25,남,0.7,,
703 학장동,2015,10,28,10,0.3,0.031,동불,28,남남동,1.9,,
703 학장동,2015,10,28,11,0.3,0.024,점검,20,남남동,2.1,,
703 학장동,2015,10,28,12,0.2,0.02,점검,21,남,2,,
703 학장동,2015,10,28,13,0.2,0.017,점검,점검,남,1.8,,
703 학장동,2015,10,28,14,0.3,0.02,점검,15,남,1.8,,
703 학장동,2015,10,28,15,0.3,0.027,44,18,남남동,2.2,,
703 학장동,2015,10,28,16,0.4,0.025,75,27,남남동,1.6,,
703 학장동,2015,10,28,17,0.3,0.031,51,19,동,1.9,,
703 학장동,2015,10,28,18,0.3,0.031,69,27,동북동,1.5,,
703 학장동,2015,10,28,19,0.4,0.055,53,19,북북동,0.7,,
703 학장동,2015,10,28,20,0.4,0.052,41,18,동남동,0.8,,
703 학장동,2015,10,28,21,0.4,0.056,65,28,남동,0.6,,
703 학장동,2015,10,28,22,0.4,0.053,59,29,북북동,0.7,,
703 학장동,2015,10,28,23,0.5,0.056,41,24,북북동,0.3,,
703 학장동,2015,10,28,24,0.4,0.05,46,27,북동,0.5,,
703 학장동,2015,10,29,1,0.4,0.039,37,21,북동,0.5,,
703 학장동,2015,10,29,2,0.3,0.022,24,18,북북동,0.7,,
703 학장동,2015,10,29,3,0.3,0.025,48,18,북북동,0.8,,
703 학장동,2015,10,29,4,0.4,0.034,34,18,북북동,0.2,,
703 학장동,2015,10,29,5,0.4,0.044,41,23,북북서,0.2,,
703 학장동,2015,10,29,6,0.4,0.048,45,23,동,0.3,,
703 학장동,2015,10,29,7,0.6,0.05,44,21,동,0.2,,
703 학장동,2015,10,29,8,0.7,0.053,69,39,동남동,0.5,,
703 학장동,2015,10,29,9,0.7,0.059,동불,53,동남동,0.4,,
703 학장동,2015,10,29,10,0.4,0.048,동불,52,남,0.6,,
703 학장동,2015,10,29,11,0.4,0.043,동불,31,남,0.9,,
703 학장동,2015,10,29,12,0.4,0.036,동불,33,남남동,0.9,,
703 학장동,2015,10,29,13,0.4,0.032,동불,24,동남동,1.7,,
703 학장동,2015,10,29,14,0.5,0.026,동불,30,동,2.4,,
703 학장동,2015,10,29,15,0.6,0.031,동불,37,동,2,,
703 학장동,2015,10,29,16,0.6,0.035,동불,42,동,1.6,,
703 학장동,2015,10,29,17,0.6,0.04,동불,39,동,0.8,,
703 학장동,2015,10,29,18,0.6,0.046,동불,36,남동,0.7,,
703 학장동,2015,10,29,19,0.6,0.065,동불,40,동,0.6,,
703 학장동,2015,10,29,20,0.7,0.071,동불,41,남동,0.5,,
703 학장동,2015,10,29,21,0.6,0.067,동불,46,북북동,0.9,,
703 학장동,2015,10,29,22,0.6,0.062,동불,48,북북동,0.8,,
703 학장동,2015,10,29,23,0.5,0.056,동불,41,북북동,0.8,,
703 학장동,2015,10,29,24,0.5,0.054,동불,41,북북동,0.7,,
703 학장동,2015,10,30,1,0.5,0.053,동불,42,북동,0.4,,
703 학장동,2015,10,30,2,0.4,0.034,동불,41,북북동,0.5,,
703 학장동,2015,10,30,3,0.3,0.024,동불,30,동북동,0.5,,
703 학장동,2015,10,30,4,0.3,0.026,동불,31,남남동,0.5,,
703 학장동,2015,10,30,5,0.3,0.037,동불,31,남동,0.6,,
703 학장동,2015,10,30,6,0.3,0.045,동불,32,남동,0.8,,
703 학장동,2015,10,30,7,0.4,0.047,동불,34,남,0.5,,
703 학장동,2015,10,30,8,0.4,0.046,동불,29,남,0.6,,
703 학장동,2015,10,30,9,0.4,0.042,점검,29,남동,1.2,,
703 학장동,2015,10,30,10,0.3,0.03,점검,32,남남동,1.6,,
703 학장동,2015,10,30,11,0.3,0.025,점검,28,남,1.8,,
703 학장동,2015,10,30,12,0.3,0.022,56,28,남,1.7,,
703 학장동,2015,10,30,13,0.2,0.016,50,21,남남동,1.9,,
703 학장동,2015,10,30,14,0.2,0.021,36,16,남남동,1.8,,
703 학장동,2015,10,30,15,0.2,0.023,51,24,남,1.8,,
703 학장동,2015,10,30,16,0.2,0.028,43,15,남,1.7,,
703 학장동,2015,10,30,17,0.2,0.029,43,18,남남서,1.6,,
703 학장동,2015,10,30,18,0.3,0.045,41,20,남남서,1.2,,
703 학장동,2015,10,30,19,0.3,0.05,40,23,남,0.8,,
703 학장동,2015,10,30,20,0.3,0.047,35,22,남,1,,
703 학장동,2015,10,30,21,0.3,0.038,29,16,남,1.1,,
703 학장동,2015,10,30,22,0.3,0.035,32,15,남,0.8,,
703 학장동,2015,10,30,23,0.3,0.029,44,24,남남동,1,,
703 학장동,2015,10,30,24,0.3,0.022,44,21,남남동,1.1,,
703 학장동,2015,10,31,1,0.2,0.013,36,19,남남동,1.3,,
703 학장동,2015,10,31,2,0.2,0.011,37,17,남,1.3,,
703 학장동,2015,10,31,3,0.2,0.012,30,14,남,0.7,,
703 학장동,2015,10,31,4,0.2,0.011,27,13,남남동,0.8,,
703 학장동,2015,10,31,5,0.2,0.014,23,11,남동,0.9,,
703 학장동,2015,10,31,6,0.2,0.021,25,10,동남동,0.7,,
703 학장동,2015,10,31,7,0.3,0.036,24,11,남동,0.8,,
703 학장동,2015,10,31,8,0.4,0.032,36,15,남남동,1.1,,
703 학장동,2015,10,31,9,0.4,0.025,55,27,남남동,1.2,,
703 학장동,2015,10,31,10,0.3,0.022,36,20,남남동,1.6,,
703 학장동,2015,10,31,11,0.3,0.019,39,15,남,2.2,,
703 학장동,2015,10,31,12,0.3,0.017,33,13,남,1.8,,
703 학장동,2015,10,31,13,0.3,0.013,30,14,남,1.7,,
703 학장동,2015,10,31,14,0.3,0.014,27,14,남,1.4,,
703 학장동,2015,10,31,15,0.3,0.014,26,12,남,1.2,,
703 학장동,2015,10,31,16,0.3,0.016,30,11,남,1.1,,
703 학장동,2015,10,31,17,0.3,0.024,31,17,남,1.1,,
703 학장동,2015,10,31,18,0.4,0.042,32,18,북,1,,
703 학장동,2015,10,31,19,0.5,0.047,37,23,북북동,1.2,,
703 학장동,2015,10,31,20,0.4,0.047,36,23,북북동,1.2,,
703 학장동,2015,10,31,21,0.4,0.045,35,23,북북동,0.8,,
703 학장동,2015,10,31,22,0.4,0.047,31,19,북북동,0.7,,
703 학장동,2015,10,31,23,0.5,0.048,33,20,북,0.8,,
703 학장동,2015,10,31,24,0.5,0.043,35,22,북북동,0.4,,
703 학장동,2015,11,1,1,0.5,0.044,35,27,북북동,0.4,,
703 학장동,2015,11,1,2,0.5,0.04,32,17,동,0.6,,
703 학장동,2015,11,1,3,0.5,0.034,38,30,동남동,0.5,,
703 학장동,2015,11,1,4,0.4,0.03,37,25,동남동,0.5,,
703 학장동,2015,11,1,5,0.4,0.029,37,26,남동,0.4,,
703 학장동,2015,11,1,6,0.4,0.03,33,26,동남동,0.3,,
703 학장동,2015,11,1,7,0.4,0.035,36,27,동남동,0.5,,
703 학장동,2015,11,1,8,0.4,0.036,41,29,남남동,0.4,,
703 학장동,2015,11,1,9,0.4,0.035,41,27,남,0.4,,
703 학장동,2015,11,1,10,0.4,0.033,38,27,남,0.5,,
703 학장동,2015,11,1,11,0.4,0.032,43,32,남,0.7,,
703 학장동,2015,11,1,12,0.3,0.031,44,28,남,0.6,,
703 학장동,2015,11,1,13,0.4,0.035,37,27,남남서,0.3,,
703 학장동,2015,11,1,14,0.4,0.035,41,31,남남동,0.6,,
703 학장동,2015,11,1,15,0.4,0.037,44,29,남,0.4,,
703 학장동,2015,11,1,16,0.4,0.039,47,35,남동,0.4,,
703 학장동,2015,11,1,17,0.4,0.04,48,33,남,0.5,,
703 학장동,2015,11,1,18,0.5,0.051,48,31,동,0.4,,
703 학장동,2015,11,1,19,0.5,0.051,58,38,동,0.3,,
703 학장동,2015,11,1,20,0.5,0.048,69,48,동남동,0.5,,
703 학장동,2015,11,1,21,0.5,0.047,69,42,동남동,0.3,,
703 학장동,2015,11,1,22,0.5,0.042,61,43,남동,0.6,,
703 학장동,2015,11,1,23,0.4,0.038,59,40,동남동,0.9,,
703 학장동,2015,11,1,24,0.4,0.031,71,49,동남동,0.8,,
703 학장동,2015,11,2,1,0.4,0.03,59,51,동,0.5,,
703 학장동,2015,11,2,2,0.4,0.033,57,44,동,0.6,,
703 학장동,2015,11,2,3,0.4,0.025,50,35,남동,0.7,,
703 학장동,2015,11,2,4,0.4,0.026,50,42,동남동,0.7,,
703 학장동,2015,11,2,5,0.4,0.029,52,45,동,0.6,,
703 학장동,2015,11,2,6,0.4,0.03,55,45,동남동,0.5,,
703 학장동,2015,11,2,7,0.4,0.034,54,48,남동,0.6,,
703 학장동,2015,11,2,8,0.5,0.036,57,42,남동,0.9,,
703 학장동,2015,11,2,9,0.5,0.037,68,50,남남동,0.7,,
703 학장동,2015,11,2,10,0.4,0.03,67,50,동남동,1.3,,
703 학장동,2015,11,2,11,0.4,0.032,63,48,남동,1.4,,
703 학장동,2015,11,2,12,0.4,0.028,76,42,남남동,1.7,,
703 학장동,2015,11,2,13,0.4,0.024,70,45,남,1.7,,
703 학장동,2015,11,2,14,0.4,0.023,62,39,남남동,2,,
703 학장동,2015,11,2,15,0.4,0.027,66,39,남남동,2.1,,
703 학장동,2015,11,2,16,0.5,0.035,70,44,남남동,1.8,,
703 학장동,2015,11,2,17,0.5,0.045,75,45,남남동,1.8,,
703 학장동,2015,11,2,18,0.6,0.06,74,39,남남동,1,,
703 학장동,2015,11,2,19,0.6,0.074,77,51,남동,0.7,,
703 학장동,2015,11,2,20,0.7,0.072,95,57,동,0.6,,
703 학장동,2015,11,2,21,0.7,0.07,90,52,동남동,1,,
703 학장동,2015,11,2,22,0.6,0.061,91,53,남남동,0.7,,
703 학장동,2015,11,2,23,0.4,0.056,72,51,동,1.2,,
703 학장동,2015,11,2,24,0.4,0.05,57,45,동남동,1.3,,
703 학장동,2015,11,3,1,0.4,0.044,51,35,동남동,1.1,,
703 학장동,2015,11,3,2,0.4,0.028,52,38,동남동,0.7,,
703 학장동,2015,11,3,3,0.4,0.031,54,43,동남동,0.5,,
703 학장동,2015,11,3,4,0.4,0.022,57,39,동남동,0.6,,
703 학장동,2015,11,3,5,0.4,0.036,58,40,남남동,0.3,,
703 학장동,2015,11,3,6,0.4,0.046,67,47,남,0.3,,
703 학장동,2015,11,3,7,0.4,0.058,75,46,남동,0.5,,
703 학장동,2015,11,3,8,0.5,0.058,82,57,북북동,0.4,,
703 학장동,2015,11,3,9,0.5,0.056,87,59,남,0.4,,
703 학장동,2015,11,3,10,0.5,0.048,87,59,남남동,0.7,,
703 학장동,2015,11,3,11,0.4,0.034,82,52,남,0.9,,
703 학장동,2015,11,3,12,0.4,0.029,67,44,남,0.8,,
703 학장동,2015,11,3,13,0.4,0.034,60,39,남,0.7,,
703 학장동,2015,11,3,14,0.4,0.033,53,38,동남동,1.1,,
703 학장동,2015,11,3,15,0.4,0.048,70,40,북북동,1.7,,
703 학장동,2015,11,3,16,0.4,0.049,91,38,북북동,1.8,,
703 학장동,2015,11,3,17,0.4,0.065,61,38,북,1.4,,
703 학장동,2015,11,3,18,0.5,0.08,63,38,북,1,,
703 학장동,2015,11,3,19,0.6,0.075,68,43,북북동,0.9,,
703 학장동,2015,11,3,20,0.6,0.085,70,44,북북서,0.8,,
703 학장동,2015,11,3,21,0.6,0.072,68,51,북북동,0.8,,
703 학장동,2015,11,3,22,0.6,0.069,61,44,북,0.5,,
703 학장동,2015,11,3,23,0.5,0.064,52,39,북,0.5,,
703 학장동,2015,11,3,24,0.6,0.063,54,39,북,0.4,,
703 학장동,2015,11,4,1,0.6,0.06,50,38,북동,0.2,,
703 학장동,2015,11,4,2,0.6,0.05,52,38,동북동,0.2,,
703 학장동,2015,11,4,3,0.5,0.045,59,45,북,0.2,,
703 학장동,2015,11,4,4,0.6,0.05,54,42,동북동,0.1,,
703 학장동,2015,11,4,5,0.6,0.046,69,46,북북서,0.2,,
703 학장동,2015,11,4,6,0.7,0.049,68,51,동,0.2,,
703 학장동,2015,11,4,7,0.8,0.059,86,63,남남동,0.2,,
703 학장동,2015,11,4,8,0.9,0.057,132,78,동남동,0.3,,
703 학장동,2015,11,4,9,0.8,0.061,110,75,남남동,0.5,,
703 학장동,2015,11,4,10,0.7,0.073,82,60,남남서,0.4,,
703 학장동,2015,11,4,11,0.5,0.06,83,60,남,0.6,,
703 학장동,2015,11,4,12,0.4,0.055,73,51,남남서,0.8,,
703 학장동,2015,11,4,13,0.4,0.046,71,49,남동,0.9,,
703 학장동,2015,11,4,14,0.3,0.032,62,38,동,1.5,,
703 학장동,2015,11,4,15,0.3,0.023,59,31,동,1.6,,
703 학장동,2015,11,4,16,0.3,0.029,62,20,동,1.6,,
703 학장동,2015,11,4,17,0.4,0.047,62,30,동북동,1.2,,
703 학장동,2015,11,4,18,0.5,0.073,51,33,북북동,1.2,,
703 학장동,2015,11,4,19,0.5,0.071,49,28,북북동,0.9,,
703 학장동,2015,11,4,20,0.5,0.058,48,29,북북동,1,,
703 학장동,2015,11,4,21,0.5,0.065,43,34,북북동,0.7,,
703 학장동,2015,11,4,22,0.5,0.064,42,33,북북동,0.6,,
703 학장동,2015,11,4,23,0.4,0.046,46,26,북북동,1,,
703 학장동,2015,11,4,24,0.6,0.06,43,32,북동,0.4,,
703 학장동,2015,11,5,1,0.6,0.059,60,40,북북동,0.3,,
703 학장동,2015,11,5,2,0.5,0.053,46,36,동,0.4,,
703 학장동,2015,11,5,3,0.5,0.044,55,42,동북동,0.3,,
703 학장동,2015,11,5,4,0.4,0.034,55,35,북동,0.4,,
703 학장동,2015,11,5,5,0.5,0.049,43,29,남동,0.2,,
703 학장동,2015,11,5,6,0.5,0.047,90,51,동남동,0.3,,
703 학장동,2015,11,5,7,0.5,0.049,76,49,동남동,0.3,,
703 학장동,2015,11,5,8,0.7,0.059,78,56,서,0.5,,
703 학장동,2015,11,5,9,0.6,0.061,83,60,남,0.5,,
703 학장동,2015,11,5,10,0.5,0.059,94,60,남,0.6,,
703 학장동,2015,11,5,11,0.5,0.046,82,58,남,0.7,,
703 학장동,2015,11,5,12,0.6,0.049,63,36,남남동,0.7,,
703 학장동,2015,11,5,13,0.6,0.04,69,44,동남동,1.1,,
703 학장동,2015,11,5,14,0.6,0.043,63,37,동남동,1.2,,
703 학장동,2015,11,5,15,0.5,0.032,66,38,동,1.7,,
703 학장동,2015,11,5,16,0.5,0.035,65,34,동,1.7,,
703 학장동,2015,11,5,17,0.5,0.049,64,34,동,1.5,,
703 학장동,2015,11,5,18,0.6,0.077,80,51,북동,0.8,,
703 학장동,2015,11,5,19,0.7,0.088,85,53,북,0.8,,
703 학장동,2015,11,5,20,0.7,0.075,68,47,북,0.8,,
703 학장동,2015,11,5,21,0.8,0.079,60,43,북동,0.5,,
703 학장동,2015,11,5,22,0.8,0.071,82,56,북동,0.6,,
703 학장동,2015,11,5,23,0.8,0.072,69,49,북,0.5,,
703 학장동,2015,11,5,24,0.8,0.071,63,52,북,0.2,,
703 학장동,2015,11,6,1,0.9,0.067,68,51,북북서,0.5,,
703 학장동,2015,11,6,2,0.7,0.075,76,57,서남서,1,,
703 학장동,2015,11,6,3,0.6,0.061,57,48,서남서,0.8,,
703 학장동,2015,11,6,4,0.7,0.059,54,40,서북서,0.4,,
703 학장동,2015,11,6,5,0.6,0.051,61,47,서북서,0.7,,
703 학장동,2015,11,6,6,0.5,0.06,57,48,서남서,1,,
703 학장동,2015,11,6,7,0.6,0.061,54,38,남서,1.1,,
703 학장동,2015,11,6,8,0.5,0.058,62,37,서,1.4,,
703 학장동,2015,11,6,9,0.5,0.038,61,39,서북서,1.8,,
703 학장동,2015,11,6,10,0.4,0.037,58,37,서북서,1.6,,
703 학장동,2015,11,6,11,0.4,0.025,63,36,북서,2.6,,
703 학장동,2015,11,6,12,0.4,0.028,62,33,서북서,2.6,,
703 학장동,2015,11,6,13,0.4,0.025,65,37,서북서,2.7,,
703 학장동,2015,11,6,14,0.3,0.025,54,35,북서,2.8,,
703 학장동,2015,11,6,15,0.4,0.025,58,33,북서,2.8,,
703 학장동,2015,11,6,16,0.4,0.026,60,34,서북서,3.1,,
703 학장동,2015,11,6,17,0.4,0.023,83,46,서북서,3.2,,
703 학장동,2015,11,6,18,0.4,0.026,88,46,서북서,3.1,,
703 학장동,2015,11,6,19,0.4,0.032,73,49,서북서,2.4,,
703 학장동,2015,11,6,20,0.4,0.027,71,46,서,1.8,,
703 학장동,2015,11,6,21,0.4,0.023,71,50,서,1.8,,
703 학장동,2015,11,6,22,0.4,0.033,68,50,서남서,1.4,,
703 학장동,2015,11,6,23,0.4,0.029,65,51,서,1.5,,
703 학장동,2015,11,6,24,0.4,0.02,61,50,서북서,1.8,,
703 학장동,2015,11,7,1,0.4,0.017,49,42,서북서,1.8,,
703 학장동,2015,11,7,2,0.3,0.014,52,38,서북서,1.6,,
703 학장동,2015,11,7,3,0.3,0.011,51,43,서,1.2,,
703 학장동,2015,11,7,4,0.3,0.013,51,39,서,0.9,,
703 학장동,2015,11,7,5,0.3,0.014,45,38,서남서,1.1,,
703 학장동,2015,11,7,6,0.3,0.019,42,35,서,1.2,,
703 학장동,2015,11,7,7,0.3,0.031,35,28,서남서,1.4,,
703 학장동,2015,11,7,8,0.4,0.039,24,19,남서,1.4,,
703 학장동,2015,11,7,9,0.4,0.043,24,18,서남서,1.2,,
703 학장동,2015,11,7,10,0.4,0.046,23,21,서남서,1.5,,
