년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2017,6,26,6,38,49,38,41
2017,6,26,7,35,49,46,42
2017,6,26,8,32,44,42,41
2017,6,26,9,38,63,40,46
2017,6,26,10,39,61,43,47
2017,6,26,11,41,54,47,50
2017,6,26,12,43,56,47,53
2017,6,26,13,44,44,48,54
2017,6,26,14,25,33,33,41
2017,6,26,15,28,38,35,41
2017,6,26,16,37,41,43,중단
2017,6,26,17,35,50,36,중단
2017,6,26,18,41,41,40,44
2017,6,26,19,37,51,35,45
2017,6,26,20,34,45,38,47
2017,6,26,21,43,38,36,41
2017,6,26,22,35,44,38,43
2017,6,26,23,29,47,37,47
2017,6,26,24,33,26,36,41
2017,6,27,1,19,48,33,36
2017,6,27,2,25,36,32,36
2017,6,27,3,15,26,26,33
2017,6,27,4,24,40,26,32
2017,6,27,5,12,50,27,34
2017,6,27,6,14,49,31,42
2017,6,27,7,21,38,35,51
2017,6,27,8,35,40,39,50
2017,6,27,9,24,41,29,42
2017,6,27,10,35,69,39,51
2017,6,27,11,32,61,31,52
2017,6,27,12,22,46,35,50
2017,6,27,13,27,48,35,43
2017,6,27,14,23,28,점검,점검
2017,6,27,15,16,27,점검,38
2017,6,27,16,32,29,32,44
2017,6,27,17,점검,45,41,47
2017,6,27,18,점검,44,23,39
2017,6,27,19,28,29,24,38
2017,6,27,20,35,41,16,43
2017,6,27,21,29,40,20,29
2017,6,27,22,33,35,22,26
2017,6,27,23,15,18,17,29
2017,6,27,24,18,25,19,28
2017,6,28,1,21,33,24,28
2017,6,28,2,28,27,28,28
2017,6,28,3,14,30,33,23
2017,6,28,4,41,28,32,42
2017,6,28,5,27,25,42,42
2017,6,28,6,23,28,42,47
2017,6,28,7,28,29,41,중단
2017,6,28,8,40,38,37,중단
2017,6,28,9,43,51,44,중단
2017,6,28,10,48,55,44,중단
2017,6,28,11,47,55,54,중단
2017,6,28,12,40,점검,54,중단
2017,6,28,13,38,37,58,중단
2017,6,28,14,42,47,49,중단
2017,6,28,15,55,62,41,55
2017,6,28,16,69,46,56,60
2017,6,28,17,52,60,58,58
2017,6,28,18,43,55,64,59
2017,6,28,19,40,65,57,55
2017,6,28,20,50,47,65,59
2017,6,28,21,40,73,62,57
2017,6,28,22,54,63,71,55
2017,6,28,23,41,58,83,62
2017,6,28,24,36,69,80,61
2017,6,29,1,45,62,78,69
2017,6,29,2,46,63,79,69
2017,6,29,3,52,67,72,61
2017,6,29,4,52,54,63,66
2017,6,29,5,57,59,93,69
2017,6,29,6,61,59,90,54
2017,6,29,7,62,50,93,68
2017,6,29,8,78,71,86,중단
2017,6,29,9,61,63,79,중단
2017,6,29,10,68,67,90,중단
2017,6,29,11,55,85,79,중단
2017,6,29,12,60,84,80,중단
2017,6,29,13,55,80,66,중단
2017,6,29,14,50,72,63,중단
2017,6,29,15,72,69,68,중단
2017,6,29,16,59,69,73,중단
2017,6,29,17,53,57,73,75
2017,6,29,18,50,50,54,75
2017,6,29,19,65,46,69,73
2017,6,29,20,49,60,85,55
2017,6,29,21,49,51,81,52
2017,6,29,22,52,74,79,45
2017,6,29,23,55,67,52,60
2017,6,29,24,23,46,48,69
2017,6,30,1,10,36,32,중단
2017,6,30,2,9,20,17,중단
2017,6,30,3,13,24,13,중단
2017,6,30,4,19,15,26,중단
2017,6,30,5,12,17,20,중단
2017,6,30,6,13,31,42,중단
2017,6,30,7,33,34,45,중단
2017,6,30,8,22,39,47,중단
2017,6,30,9,18,45,58,중단
2017,6,30,10,24,42,47,중단
2017,6,30,11,44,44,37,중단
2017,6,30,12,34,33,46,중단
2017,6,30,13,28,42,48,중단
2017,6,30,14,28,33,34,중단
2017,6,30,15,40,26,39,중단
2017,6,30,16,30,33,47,55
2017,6,30,17,28,27,37,107
2017,6,30,18,27,23,36,50
2017,6,30,19,21,31,44,51
2017,6,30,20,28,33,33,55
2017,6,30,21,26,29,38,54
2017,6,30,22,26,31,43,33
2017,6,30,23,24,25,45,45
2017,6,30,24,21,41,40,42
2017,7,1,1,23,39,44,48
2017,7,1,2,15,31,35,48
2017,7,1,3,21,24,37,45
2017,7,1,4,18,27,34,38
2017,7,1,5,12,24,41,45
2017,7,1,6,17,31,39,44
2017,7,1,7,8,27,32,38
2017,7,1,8,10,34,29,36
2017,7,1,9,14,35,33,34
2017,7,1,10,15,36,35,43
2017,7,1,11,18,41,31,48
2017,7,1,12,26,37,31,55
2017,7,1,13,27,30,42,58
2017,7,1,14,28,25,36,38
2017,7,1,15,35,28,47,39
2017,7,1,16,29,35,40,41
2017,7,1,17,32,42,48,46
2017,7,1,18,18,34,37,41
2017,7,1,19,14,34,39,38
2017,7,1,20,21,20,42,42
2017,7,1,21,26,31,42,32
2017,7,1,22,34,27,43,30
2017,7,1,23,26,24,37,35
2017,7,1,24,26,42,46,31
2017,7,2,1,23,28,42,35
2017,7,2,2,22,30,29,35
2017,7,2,3,14,25,32,39
2017,7,2,4,13,20,39,37
2017,7,2,5,13,22,39,36
2017,7,2,6,11,20,31,32
2017,7,2,7,19,18,36,31
2017,7,2,8,11,25,34,16
2017,7,2,9,13,18,36,24
2017,7,2,10,14,21,36,38
2017,7,2,11,12,31,34,27
2017,7,2,12,22,28,36,23
2017,7,2,13,13,17,29,19
2017,7,2,14,13,25,24,20
2017,7,2,15,14,19,23,27
2017,7,2,16,13,24,28,20
2017,7,2,17,17,22,30,29
2017,7,2,18,15,24,39,29
2017,7,2,19,15,17,37,28
2017,7,2,20,9,11,27,27
2017,7,2,21,22,18,39,26
2017,7,2,22,14,17,30,29
2017,7,2,23,13,20,37,25
2017,7,2,24,12,26,34,21
2017,7,3,1,9,9,20,21
2017,7,3,2,6,9,18,21
2017,7,3,3,7,12,22,21
2017,7,3,4,10,14,24,27
2017,7,3,5,13,7,33,26
2017,7,3,6,7,17,25,25
2017,7,3,7,4,26,28,22
2017,7,3,8,10,34,27,33
2017,7,3,9,15,33,35,39
2017,7,3,10,25,42,41,36
2017,7,3,11,28,38,31,32
2017,7,3,12,15,28,31,38
2017,7,3,13,17,26,39,34
2017,7,3,14,17,23,35,점검
2017,7,3,15,18,25,42,점검
2017,7,3,16,19,25,40,점검
2017,7,3,17,16,27,31,36
2017,7,3,18,23,30,40,41
2017,7,3,19,11,동불,점검,38
2017,7,3,20,10,30,점검,40
2017,7,3,21,9,24,34,39
2017,7,3,22,10,32,24,46
2017,7,3,23,11,22,24,31
2017,7,3,24,8,19,19,22
2017,7,4,1,10,14,23,30
2017,7,4,2,7,24,26,30
2017,7,4,3,2,18,27,27
2017,7,4,4,7,12,20,38
2017,7,4,5,5,10,16,21
2017,7,4,6,2,9,19,8
2017,7,4,7,3,9,11,7
2017,7,4,8,7,7,16,12
2017,7,4,9,5,11,20,13
2017,7,4,10,3,24,23,29
2017,7,4,11,5,20,14,21
2017,7,4,12,24,37,31,동불
2017,7,4,13,26,32,34,동불
2017,7,4,14,17,28,28,동불
2017,7,4,15,22,23,37,동불
2017,7,4,16,29,35,37,동불
2017,7,4,17,19,41,47,점검
2017,7,4,18,15,26,45,점검
2017,7,4,19,34,23,37,34
2017,7,4,20,19,37,36,21
2017,7,4,21,12,28,37,16
2017,7,4,22,14,26,33,12
2017,7,4,23,10,20,12,14
2017,7,4,24,18,26,17,24
2017,7,5,1,13,19,32,20
2017,7,5,2,13,24,33,23
2017,7,5,3,13,30,33,32
2017,7,5,4,14,16,27,23
2017,7,5,5,15,16,30,15
2017,7,5,6,16,12,28,13
2017,7,5,7,12,25,33,동불
2017,7,5,8,15,24,22,동불
2017,7,5,9,14,36,38,동불
2017,7,5,10,20,34,40,동불
2017,7,5,11,24,42,33,점검
2017,7,5,12,33,45,30,점검
2017,7,5,13,20,42,39,38
2017,7,5,14,37,34,42,29
2017,7,5,15,44,37,48,54
2017,7,5,16,36,31,32,47
2017,7,5,17,43,38,40,48
2017,7,5,18,58,42,48,50
2017,7,5,19,32,46,37,52
2017,7,5,20,41,36,33,53
2017,7,5,21,28,48,25,36
2017,7,5,22,30,40,37,28
2017,7,5,23,24,40,37,38
2017,7,5,24,38,52,45,54
2017,7,6,1,35,54,57,55
2017,7,6,2,32,59,53,52
2017,7,6,3,37,58,70,48
2017,7,6,4,38,58,62,46
2017,7,6,5,37,48,60,54
2017,7,6,6,39,51,68,57
2017,7,6,7,45,54,72,60
2017,7,6,8,43,69,75,67
2017,7,6,9,51,60,88,73
2017,7,6,10,40,65,72,82
2017,7,6,11,53,44,61,82
2017,7,6,12,46,61,72,69
2017,7,6,13,42,65,70,65
2017,7,6,14,38,54,48,68
2017,7,6,15,41,43,47,37
2017,7,6,16,30,55,38,43
2017,7,6,17,32,49,34,42
2017,7,6,18,20,34,32,32
2017,7,6,19,15,21,27,30
2017,7,6,20,14,21,19,29
2017,7,6,21,12,7,15,19
2017,7,6,22,13,19,11,5
2017,7,6,23,10,27,28,16
2017,7,6,24,10,27,29,17
2017,7,7,1,14,9,28,22
2017,7,7,2,12,9,16,21
2017,7,7,3,20,14,15,16
2017,7,7,4,22,17,32,27
2017,7,7,5,14,11,33,42
2017,7,7,6,14,21,32,35
2017,7,7,7,11,33,29,25
2017,7,7,8,25,26,24,동불
2017,7,7,9,21,28,40,동불
2017,7,7,10,36,21,42,동불
2017,7,7,11,43,21,43,동불
2017,7,7,12,37,18,41,동불
2017,7,7,13,26,21,34,점검
2017,7,7,14,28,31,32,27
2017,7,7,15,20,39,40,33
2017,7,7,16,26,38,40,51
2017,7,7,17,25,34,35,28
2017,7,7,18,24,42,41,23
2017,7,7,19,23,42,43,23
2017,7,7,20,18,30,34,16
2017,7,7,21,17,32,32,15
2017,7,7,22,19,32,31,22
2017,7,7,23,18,26,36,28
2017,7,7,24,6,25,28,21
2017,7,8,1,6,13,24,8
2017,7,8,2,2,13,13,12
2017,7,8,3,2,12,22,24
2017,7,8,4,4,12,25,25
2017,7,8,5,10,13,33,34
2017,7,8,6,21,25,37,33
2017,7,8,7,14,34,39,42
2017,7,8,8,9,39,49,29
2017,7,8,9,20,34,38,38
2017,7,8,10,27,38,50,52
2017,7,8,11,38,44,66,58
2017,7,8,12,41,42,52,56
2017,7,8,13,46,30,53,56
2017,7,8,14,40,20,36,38
2017,7,8,15,33,18,52,49
2017,7,8,16,41,22,62,26
2017,7,8,17,37,41,57,37
2017,7,8,18,36,42,53,46
2017,7,8,19,23,44,55,48
2017,7,8,20,23,33,52,48
2017,7,8,21,24,46,46,43
2017,7,8,22,20,42,47,50
2017,7,8,23,8,42,46,46
2017,7,8,24,25,31,39,42
2017,7,9,1,28,26,36,41
2017,7,9,2,18,37,36,33
2017,7,9,3,28,18,33,26
2017,7,9,4,20,23,39,34
2017,7,9,5,11,18,37,33
2017,7,9,6,21,26,45,34
2017,7,9,7,13,33,36,35
2017,7,9,8,19,32,31,33
2017,7,9,9,28,24,35,28
2017,7,9,10,28,19,42,21
2017,7,9,11,25,14,36,23
2017,7,9,12,31,28,51,32
2017,7,9,13,31,22,51,32
2017,7,9,14,15,28,42,19
2017,7,9,15,18,24,36,23
2017,7,9,16,37,17,42,31
2017,7,9,17,24,23,47,32
2017,7,9,18,23,26,36,25
2017,7,9,19,17,28,40,26
2017,7,9,20,32,28,37,20
2017,7,9,21,20,32,45,27
2017,7,9,22,21,32,44,27
2017,7,9,23,18,24,54,34
2017,7,9,24,13,21,37,24
2017,7,10,1,21,36,47,29
2017,7,10,2,17,35,38,19
2017,7,10,3,23,18,46,20
2017,7,10,4,23,18,38,28
2017,7,10,5,21,33,37,30
2017,7,10,6,22,19,35,27
2017,7,10,7,26,19,44,25
2017,7,10,8,22,41,42,24
2017,7,10,9,35,41,47,27
2017,7,10,10,22,36,점검,32
2017,7,10,11,36,44,점검,34
2017,7,10,12,33,39,점검,28
2017,7,10,13,32,53,42,32
2017,7,10,14,30,42,37,29
2017,7,10,15,31,45,35,동불
2017,7,10,16,17,40,34,동불
2017,7,10,17,점검,48,37,동불
2017,7,10,18,14,36,34,동불
2017,7,10,19,14,36,21,점검
2017,7,10,20,32,27,33,점검
2017,7,10,21,23,37,31,26
2017,7,10,22,29,26,28,22
2017,7,10,23,20,24,36,28
2017,7,10,24,29,23,40,17
2017,7,11,1,23,27,39,22
2017,7,11,2,20,32,25,동불
2017,7,11,3,23,41,38,동불
2017,7,11,4,33,30,42,동불
2017,7,11,5,23,33,40,동불
2017,7,11,6,22,34,40,동불
2017,7,11,7,23,20,45,동불
2017,7,11,8,30,17,29,동불
2017,7,11,9,45,17,36,동불
2017,7,11,10,35,17,42,점검
2017,7,11,11,35,23,37,점검
2017,7,11,12,38,26,42,점검
2017,7,11,13,39,50,58,59
2017,7,11,14,31,37,55,59
2017,7,11,15,30,52,60,60
2017,7,11,16,40,51,63,79
2017,7,11,17,31,53,62,83
2017,7,11,18,23,44,51,88
2017,7,11,19,31,38,47,72
2017,7,11,20,20,41,37,34
2017,7,11,21,18,40,35,34
2017,7,11,22,22,26,40,43
2017,7,11,23,22,21,41,36
2017,7,11,24,21,12,42,58
2017,7,12,1,32,19,40,52
2017,7,12,2,30,32,42,66
2017,7,12,3,31,33,53,89
2017,7,12,4,38,48,60,79
2017,7,12,5,43,40,71,113
2017,7,12,6,56,51,77,137
2017,7,12,7,60,41,74,153
2017,7,12,8,60,48,77,139
2017,7,12,9,68,54,77,점검
2017,7,12,10,71,53,76,점검
2017,7,12,11,70,45,80,점검
2017,7,12,12,70,55,83,90
2017,7,12,13,68,50,86,107
2017,7,12,14,56,68,85,82
2017,7,12,15,77,59,87,81
2017,7,12,16,62,66,81,90
2017,7,12,17,59,66,78,132
2017,7,12,18,70,67,86,122
2017,7,12,19,56,73,83,97
2017,7,12,20,49,70,81,69
2017,7,12,21,38,60,75,58
2017,7,12,22,51,55,72,54
2017,7,12,23,43,48,66,54
2017,7,12,24,39,53,55,46
2017,7,13,1,40,41,46,46
2017,7,13,2,24,41,52,47
2017,7,13,3,40,43,48,44
2017,7,13,4,37,35,49,48
2017,7,13,5,32,48,45,54
2017,7,13,6,30,43,61,75
2017,7,13,7,33,54,55,54
2017,7,13,8,46,54,65,73
2017,7,13,9,52,42,72,124
2017,7,13,10,57,50,81,84
2017,7,13,11,77,44,81,97
2017,7,13,12,47,47,91,113
2017,7,13,13,66,54,80,76
2017,7,13,14,35,50,77,68
2017,7,13,15,51,69,72,81
2017,7,13,16,36,61,56,85
2017,7,13,17,36,67,59,68
2017,7,13,18,40,52,67,63
2017,7,13,19,36,51,52,54
2017,7,13,20,32,51,67,55
2017,7,13,21,33,41,67,45
2017,7,13,22,40,41,53,41
2017,7,13,23,44,41,60,53
2017,7,13,24,41,32,50,45
2017,7,14,1,26,29,60,49
2017,7,14,2,31,35,62,40
2017,7,14,3,32,36,56,47
2017,7,14,4,35,36,60,48
2017,7,14,5,37,46,58,48
2017,7,14,6,42,41,51,59
2017,7,14,7,28,54,59,53
2017,7,14,8,48,60,55,60
2017,7,14,9,58,57,60,75
2017,7,14,10,60,47,72,66
2017,7,14,11,50,46,61,62
2017,7,14,12,63,46,60,67
2017,7,14,13,48,50,63,79
2017,7,14,14,30,43,60,69
2017,7,14,15,33,48,58,72
2017,7,14,16,43,47,54,50
2017,7,14,17,37,44,51,54
2017,7,14,18,50,49,53,58
2017,7,14,19,30,49,58,52
2017,7,14,20,31,34,56,43
2017,7,14,21,37,33,47,39
2017,7,14,22,36,33,61,44
2017,7,14,23,35,26,65,53
2017,7,14,24,30,29,57,52
2017,7,15,1,17,31,48,50
2017,7,15,2,27,22,45,50
2017,7,15,3,15,29,49,56
2017,7,15,4,20,27,40,46
2017,7,15,5,24,31,43,41
2017,7,15,6,14,29,47,43
2017,7,15,7,26,29,57,41
2017,7,15,8,23,27,43,37
2017,7,15,9,13,30,35,32
2017,7,15,10,24,32,47,47
2017,7,15,11,25,35,48,29
2017,7,15,12,39,38,46,31
2017,7,15,13,24,29,36,25
2017,7,15,14,20,33,42,27
2017,7,15,15,37,20,39,22
2017,7,15,16,24,15,40,30
2017,7,15,17,29,36,35,28
2017,7,15,18,24,29,43,27
2017,7,15,19,30,25,45,27
2017,7,15,20,28,22,42,27
2017,7,15,21,32,24,40,22
2017,7,15,22,23,24,40,26
2017,7,15,23,12,22,33,25
2017,7,15,24,12,22,37,22
2017,7,16,1,20,23,32,27
2017,7,16,2,7,18,32,28
2017,7,16,3,12,27,26,35
2017,7,16,4,12,19,30,29
2017,7,16,5,8,9,31,34
2017,7,16,6,22,10,25,33
2017,7,16,7,14,16,31,22
2017,7,16,8,14,15,19,25
2017,7,16,9,18,18,25,19
2017,7,16,10,14,16,19,21
2017,7,16,11,11,8,20,20
2017,7,16,12,13,9,35,20
2017,7,16,13,27,9,31,23
2017,7,16,14,21,19,28,22
2017,7,16,15,14,28,35,27
2017,7,16,16,32,25,32,23
2017,7,16,17,17,27,35,19
2017,7,16,18,12,26,30,22
2017,7,16,19,9,26,35,19
2017,7,16,20,11,28,32,18
2017,7,16,21,6,18,34,22
2017,7,16,22,8,19,21,24
2017,7,16,23,12,19,25,27
2017,7,16,24,28,17,25,30
2017,7,17,1,17,21,23,21
2017,7,17,2,18,12,25,18
2017,7,17,3,19,9,23,19
2017,7,17,4,2,10,22,16
2017,7,17,5,8,22,26,17
2017,7,17,6,14,11,24,21
2017,7,17,7,6,17,25,23
2017,7,17,8,6,21,24,29
2017,7,17,9,18,19,24,34
2017,7,17,10,점검,17,30,44
2017,7,17,11,점검,26,31,49
2017,7,17,12,점검,28,39,54
2017,7,17,13,점검,28,35,58
2017,7,17,14,점검,18,31,44
2017,7,17,15,점검,26,44,50
2017,7,17,16,33,26,34,66
2017,7,17,17,31,24,49,78
2017,7,17,18,24,23,점검,68
2017,7,17,19,25,30,35,43
2017,7,17,20,32,21,35,48
2017,7,17,21,21,24,24,29
2017,7,17,22,15,18,33,26
2017,7,17,23,15,23,21,24
2017,7,17,24,22,21,21,27
2017,7,18,1,26,22,28,27
2017,7,18,2,12,11,28,21
2017,7,18,3,14,11,16,20
2017,7,18,4,14,9,21,27
2017,7,18,5,14,19,23,31
2017,7,18,6,26,20,43,38
2017,7,18,7,22,18,38,34
2017,7,18,8,24,26,45,39
2017,7,18,9,13,40,43,39
2017,7,18,10,37,33,39,39
2017,7,18,11,28,33,38,32
2017,7,18,12,36,28,48,44
2017,7,18,13,32,29,38,42
2017,7,18,14,23,35,27,40
2017,7,18,15,31,24,34,57
2017,7,18,16,35,26,37,60
2017,7,18,17,43,23,36,53
2017,7,18,18,43,34,34,57
2017,7,18,19,35,28,41,45
2017,7,18,20,24,19,41,50
2017,7,18,21,21,34,64,50
2017,7,18,22,33,37,47,43
2017,7,18,23,32,37,53,37
2017,7,18,24,27,21,51,35
2017,7,19,1,36,33,44,39
2017,7,19,2,30,22,42,31
2017,7,19,3,31,24,42,42
2017,7,19,4,22,25,44,42
2017,7,19,5,25,19,35,38
2017,7,19,6,26,29,31,39
2017,7,19,7,27,26,36,58
2017,7,19,8,25,26,43,41
2017,7,19,9,24,30,39,41
2017,7,19,10,37,22,42,41
2017,7,19,11,33,48,49,37
2017,7,19,12,47,48,42,50
2017,7,19,13,49,38,43,45
2017,7,19,14,41,38,46,46
2017,7,19,15,48,42,49,44
2017,7,19,16,43,43,56,46
2017,7,19,17,42,40,49,51
2017,7,19,18,30,56,47,51
2017,7,19,19,40,57,56,56
2017,7,19,20,33,55,59,45
2017,7,19,21,30,55,57,42
2017,7,19,22,34,45,57,36
2017,7,19,23,41,38,50,31
2017,7,19,24,49,34,53,40
2017,7,20,1,50,42,61,48
2017,7,20,2,39,36,77,42
2017,7,20,3,42,28,81,46
2017,7,20,4,36,42,85,46
2017,7,20,5,30,41,79,60
2017,7,20,6,27,54,72,48
2017,7,20,7,45,45,56,48
2017,7,20,8,27,51,75,89
2017,7,20,9,52,51,80,68
2017,7,20,10,51,46,81,80
2017,7,20,11,55,55,73,83
2017,7,20,12,32,42,64,85
2017,7,20,13,47,42,54,83
2017,7,20,14,33,32,47,77
2017,7,20,15,48,점검,55,61
2017,7,20,16,43,점검,61,64
2017,7,20,17,61,점검,56,60
2017,7,20,18,42,점검,68,63
2017,7,20,19,39,60,67,57
2017,7,20,20,36,63,66,57
2017,7,20,21,37,68,66,64
2017,7,20,22,56,69,74,55
2017,7,20,23,60,52,91,74
2017,7,20,24,49,62,81,83
2017,7,21,1,58,67,96,77
2017,7,21,2,41,59,81,73
2017,7,21,3,50,65,79,77
2017,7,21,4,32,55,63,86
2017,7,21,5,63,58,69,66
2017,7,21,6,54,71,73,69
2017,7,21,7,51,65,75,70
2017,7,21,8,51,70,70,63
2017,7,21,9,34,63,84,74
2017,7,21,10,52,73,72,85
2017,7,21,11,51,74,70,96
2017,7,21,12,62,58,68,80
2017,7,21,13,61,66,71,78
2017,7,21,14,48,71,56,72
2017,7,21,15,61,57,62,83
2017,7,21,16,60,61,59,90
2017,7,21,17,68,62,93,79
2017,7,21,18,48,39,73,78
2017,7,21,19,26,49,70,52
2017,7,21,20,52,71,64,72
2017,7,21,21,28,58,61,53
2017,7,21,22,40,57,55,45
2017,7,21,23,38,44,48,53
2017,7,21,24,37,41,51,60
2017,7,22,1,41,52,59,54
2017,7,22,2,41,40,58,55
2017,7,22,3,39,40,58,58
2017,7,22,4,46,48,58,64
2017,7,22,5,49,47,59,59
2017,7,22,6,41,57,66,96
2017,7,22,7,55,49,59,63
2017,7,22,8,46,50,64,72
2017,7,22,9,65,74,66,81
2017,7,22,10,59,67,67,61
2017,7,22,11,74,51,69,62
2017,7,22,12,56,74,81,60
2017,7,22,13,36,71,73,78
2017,7,22,14,45,67,86,55
2017,7,22,15,41,64,76,53
2017,7,22,16,44,54,66,54
2017,7,22,17,44,48,72,60
2017,7,22,18,35,50,50,54
2017,7,22,19,24,45,34,35
2017,7,22,20,25,43,32,36
2017,7,22,21,36,46,29,40
2017,7,22,22,32,42,38,43
2017,7,22,23,40,29,28,37
2017,7,22,24,22,20,24,33
2017,7,23,1,33,34,30,28
2017,7,23,2,15,34,23,25
2017,7,23,3,25,32,31,35
2017,7,23,4,34,36,33,34
2017,7,23,5,38,34,38,31
2017,7,23,6,40,40,51,45
2017,7,23,7,29,35,44,52
2017,7,23,8,15,25,45,47
2017,7,23,9,29,28,50,49
2017,7,23,10,23,34,51,51
2017,7,23,11,47,34,57,51
2017,7,23,12,38,25,63,52
2017,7,23,13,57,31,60,53
2017,7,23,14,49,31,64,60
2017,7,23,15,39,34,75,57
2017,7,23,16,33,31,56,52
2017,7,23,17,41,45,61,55
2017,7,23,18,35,46,59,59
2017,7,23,19,36,36,68,56
2017,7,23,20,41,62,47,53
2017,7,23,21,43,50,60,52
2017,7,23,22,43,50,56,46
2017,7,23,23,35,37,50,40
2017,7,23,24,45,42,45,46
2017,7,24,1,36,50,53,48
2017,7,24,2,28,46,48,40
2017,7,24,3,33,48,62,43
2017,7,24,4,39,38,57,44
2017,7,24,5,44,49,47,56
2017,7,24,6,40,54,50,62
2017,7,24,7,41,58,57,68
2017,7,24,8,48,48,62,90
2017,7,24,9,56,53,62,76
2017,7,24,10,61,64,64,85
2017,7,24,11,69,53,69,87
2017,7,24,12,54,60,69,91
2017,7,24,13,54,46,49,87
2017,7,24,14,40,43,44,71
2017,7,24,15,34,36,52,93
2017,7,24,16,38,57,59,100
2017,7,24,17,42,69,63,73
2017,7,24,18,40,70,69,81
2017,7,24,19,20,10,23,36
2017,7,24,20,38,10,37,27
2017,7,24,21,25,11,48,31
2017,7,24,22,37,13,60,27
2017,7,24,23,28,15,72,43
2017,7,24,24,40,20,49,53
2017,7,25,1,30,29,60,66
2017,7,25,2,31,41,64,63
2017,7,25,3,35,31,71,63
2017,7,25,4,48,31,66,70
2017,7,25,5,35,45,82,83
2017,7,25,6,33,48,77,77
2017,7,25,7,41,60,74,80
2017,7,25,8,38,63,69,97
2017,7,25,9,42,78,84,80
2017,7,25,10,55,73,87,86
2017,7,25,11,78,67,80,90
2017,7,25,12,71,68,70,75
2017,7,25,13,49,47,67,79
2017,7,25,14,32,42,47,71
2017,7,25,15,38,40,34,66
2017,7,25,16,29,21,23,30
2017,7,25,17,13,22,19,26
2017,7,25,18,21,28,16,21
2017,7,25,19,17,28,15,17
2017,7,25,20,26,동불,22,20
2017,7,25,21,19,동불,15,8
2017,7,25,22,14,동불,13,15
2017,7,25,23,22,동불,19,10
2017,7,25,24,21,동불,20,14
2017,7,26,1,14,동불,21,14
2017,7,26,2,14,동불,14,13
2017,7,26,3,14,동불,21,17
2017,7,26,4,21,동불,15,13
2017,7,26,5,14,동불,13,13
2017,7,26,6,22,동불,19,21
2017,7,26,7,23,동불,17,13
2017,7,26,8,17,동불,20,21
2017,7,26,9,25,동불,15,19
2017,7,26,10,28,동불,22,28
2017,7,26,11,25,동불,24,29
2017,7,26,12,27,동불,30,34
2017,7,26,13,38,동불,23,34
2017,7,26,14,36,동불,31,36
2017,7,26,15,35,동불,31,31
2017,7,26,16,33,동불,31,28
2017,7,26,17,40,점검,44,32
2017,7,26,18,40,점검,51,38
2017,7,26,19,38,35,40,40
2017,7,26,20,34,32,32,32
2017,7,26,21,33,34,24,30
2017,7,26,22,24,20,34,22
2017,7,26,23,22,27,24,18
2017,7,26,24,15,28,28,18
2017,7,27,1,22,26,22,23
2017,7,27,2,19,29,24,15
2017,7,27,3,26,28,21,17
2017,7,27,4,13,20,19,20
2017,7,27,5,20,22,27,27
2017,7,27,6,27,32,16,23
2017,7,27,7,14,32,25,28
2017,7,27,8,26,26,22,27
2017,7,27,9,23,43,26,28
2017,7,27,10,33,36,29,26
2017,7,27,11,37,25,30,27
2017,7,27,12,37,44,26,36
2017,7,27,13,44,36,19,30
2017,7,27,14,34,37,32,43
2017,7,27,15,33,36,30,점검
2017,7,27,16,39,29,24,30
2017,7,27,17,35,26,27,35
2017,7,27,18,32,22,30,31
2017,7,27,19,24,20,24,28
2017,7,27,20,23,21,22,24
2017,7,27,21,22,26,24,20
2017,7,27,22,13,23,18,22
2017,7,27,23,17,28,15,26
2017,7,27,24,25,28,22,23
2017,7,28,1,18,20,18,18
2017,7,28,2,23,17,17,18
2017,7,28,3,18,31,18,21
2017,7,28,4,21,26,19,18
2017,7,28,5,17,14,21,15
2017,7,28,6,16,10,29,21
2017,7,28,7,22,10,20,30
2017,7,28,8,17,26,23,39
2017,7,28,9,22,31,30,53
2017,7,28,10,35,35,34,41
2017,7,28,11,43,41,41,46
2017,7,28,12,56,48,45,54
2017,7,28,13,40,54,56,82
2017,7,28,14,32,43,50,73
2017,7,28,15,32,43,53,81
2017,7,28,16,31,48,42,79
2017,7,28,17,35,54,50,49
2017,7,28,18,35,54,45,41
2017,7,28,19,28,45,39,43
2017,7,28,20,23,35,41,36
2017,7,28,21,13,37,39,24
2017,7,28,22,30,46,30,31
2017,7,28,23,23,49,33,38
2017,7,28,24,26,46,36,31
2017,7,29,1,38,40,28,36
2017,7,29,2,38,34,26,28
2017,7,29,3,27,29,28,29
2017,7,29,4,23,22,35,30
2017,7,29,5,24,35,34,28
2017,7,29,6,24,35,33,23
2017,7,29,7,32,36,25,30
2017,7,29,8,22,53,30,30
2017,7,29,9,24,49,38,46
2017,7,29,10,41,41,33,37
2017,7,29,11,21,35,35,34
2017,7,29,12,31,26,27,33
2017,7,29,13,35,27,35,33
2017,7,29,14,34,41,27,28
2017,7,29,15,42,40,34,36
2017,7,29,16,33,41,26,36
2017,7,29,17,32,39,35,35
2017,7,29,18,41,32,47,39
2017,7,29,19,36,31,43,31
2017,7,29,20,40,43,37,32
2017,7,29,21,50,30,34,38
2017,7,29,22,28,16,39,26
2017,7,29,23,35,16,34,20
2017,7,29,24,20,25,25,23
2017,7,30,1,26,17,24,19
2017,7,30,2,23,16,20,17
2017,7,30,3,35,15,24,17
